,n1,n4,n31,n54,n105,n114,n163,n188,n215,n229,n288,n296,n332,n342,n410,n415,n429,n458,n469,n495,n506,n516,n519,n549,n613,n636,n644,n679,n722,n726,n740,n752,n769
n176,0.0013386217154189458,0.0013088745661873967,0.0013138324243926476,0.22343579573624198,0.0985473475458602,0.11291026276648507,0.24190381755081822,0.23586018839861186,0.0,0.18747645017352513,0.10685176003966297,0.06910262766484893,0.13887952404561235,0.23557759048091212,0.2215071888943976,0.19726326227069926,0.22051561725334648,0.25437778879524026,0.09794248884481918,0.07570153693604352,0.11333168071393168,0.13648983639067933,0.20186911254338136,0.1611006445215667,0.2530044620723847,0.15144769459593457,0.14888943976202296,0.111998016856718,0.07706990580069384,0.09429350520575103,0.04051065939514088,0.09591472483886991,0.0714576103123451
n178,0.0013485374318294597,0.0013187902825979054,0.0013237481408031597,0.22956370847793753,0.10831928606841852,0.12442240951908796,0.26749132374814083,0.26119980168567186,0.0,0.19135845314824018,0.10901338621715427,0.07052553296975718,0.15301437778879529,0.23882994546355954,0.22750619732275656,0.20856222112047615,0.2263163113534953,0.26426871591472473,0.1075656916212197,0.08282597917699545,0.12487853247397131,0.15038175508180457,0.2176152702032723,0.1780168567178977,0.2654784333168073,0.15453644025780872,0.15220128904313343,0.1143777887952407,0.07862667327714401,0.09621715418939017,0.04128904313336593,0.0978929102627668,0.07298958849776906
n179,0.001214675260287559,0.0012295488349033132,0.0011799702528507555,0.21177987109568663,0.1200347050074368,0.13912245909766993,0.2443331680713933,0.28140307387208724,0.0,0.1768765493306892,0.1010609816559248,0.06528507684680226,0.168230044620724,0.22025285076846804,0.20971740208230044,0.20052553296975725,0.20869608329201786,0.2352553296975706,0.11921170054536448,0.09011898859692588,0.13873574615766013,0.1733515121467527,0.20957362419434816,0.21381259295984117,0.25481408031730307,0.14300941993058996,0.14087754090233023,0.10576598909271194,0.07296479920674252,0.08929102627664841,0.038463063956370475,0.0906990580069413,0.06772930094199298
n180,0.001373326722855735,0.0013584531482399437,0.0013534952900346928,0.23054536440257808,0.10548834903321773,0.12095190877540919,0.2567079821517105,0.25638076351016365,0.0,0.1941745166088252,0.11060485870104125,0.07141298958849786,0.1488101140307387,0.24402578086266719,0.22872583044124936,0.20618244918195364,0.22770451165096678,0.25917699553792745,0.10485374318294512,0.08075359444719872,0.12138820029747166,0.14658899355478425,0.2123946455131384,0.1733663857213682,0.27296479920674277,0.15681209717402092,0.154308378780367,0.11599900842835924,0.0798016856717895,0.0976003966286564,0.04186415468517557,0.09921170054536473,0.07399603371343591
n181,0.001373326722855735,0.0013534952900346893,0.0013534952900346928,0.23155180961824492,0.10324739712444232,0.1185572632622709,0.2514030738720873,0.24957362419434806,0.0,0.19527020327218658,0.11115022310361933,0.07181457610312351,0.1457362419434804,0.246177491323748,0.22973723351512146,0.2048190381755084,0.2285870104115022,0.25831432821021294,0.10259295984134868,0.07902330193356463,0.11901338621715432,0.14315319781854244,0.20973723351512155,0.16921665840356953,0.26911750123946465,0.15755081804660398,0.15509667823500262,0.11659395141298985,0.08010907288051532,0.0980565195835399,0.04200793257312798,0.09964799206742717,0.07429350520575123
n182,0.001383242439266247,0.001333663857213672,0.0013634110064452015,0.22975210708973726,0.10117997025285083,0.11600892414476968,0.2457957362419436,0.2436539414972732,0.0,0.19398611799702548,0.1102974714923154,0.07122459097669817,0.14258800198314328,0.24470996529499242,0.227689638076351,0.20192860684184452,0.22679722359940502,0.2541447694595933,0.10039167079821536,0.07750123946455123,0.11654437283093717,0.14024789291026282,0.20587506197322766,0.16551313832424389,0.26438770451165117,0.15646008924144778,0.15396628656420439,0.11566683192860708,0.07950421417947419,0.09722855726326222,0.04177491323748097,0.09894893406048617,0.07375805651958364
n183,0.0013039167079821601,0.0012989588497768845,0.0012940009915716267,0.2238820029747149,0.11474962816063461,0.13228557263262283,0.2562221120475955,0.3076351016360932,0.0,0.18818046603867142,0.10741695587506206,0.06939018344075375,0.1618641546851761,0.23565691621219614,0.22192860684184432,0.20670302429350546,0.22099652949925627,0.24872087258304396,0.11417451660882516,0.08721368368864632,0.13261774913237492,0.16213683688646502,0.2149578582052554,0.19493802677243421,0.276970748636589,0.1521219633118493,0.14960337134357962,0.11246901338621734,0.07739216658403543,0.09465047099652943,0.040708973723351076,0.09637084779375338,0.07175508180466042
n184,0.0013634110064452262,0.0013336638572136684,0.001348537431829435,0.22688150718889444,0.09752107089737233,0.11182449181953415,0.23616757560733784,0.23420922161626184,0.0,0.19235498264749643,0.10955875061973237,0.0706792265741201,0.13746653445711457,0.24423896876549314,0.22513634110064457,0.1973425880019833,0.2243579573624193,0.24560733763014367,0.09696083292017867,0.07501239464551294,0.11227565691621233,0.13512146752602883,0.1996083292017849,0.1594992563212692,0.2575260287555777,0.155299950421418,0.15267724343083802,0.11480416460089263,0.07897372335151186,0.09655428854734746,0.04146752602875515,0.09821021318790314,0.07321269211700551
n185,0.001323748140803181,0.001313832424392651,0.0013237481408031597,0.22578582052553295,0.1145959345562717,0.13200297471492328,0.25809618244918203,0.31133862171541893,0.0,0.19001983143282117,0.10820029747149239,0.06999008428358962,0.16170550322260793,0.23775409023301908,0.22377788795240455,0.2078631631135352,0.22272682201289037,0.2508329201784827,0.11400099157164122,0.08716906296479904,0.13239464551313845,0.16158651462568163,0.21618244918195348,0.19375805651958344,0.28002478929102625,0.15349529003470505,0.15098661378284592,0.11347545860188417,0.07806643529995012,0.09546851760039657,0.04102627664848742,0.097218641546852,0.07234010907288059
n186,0.0013931581556767558,0.0013683688646504595,0.0013882002974714804,0.2322211204759544,0.10622706990580075,0.12172533465542902,0.255106593951413,0.2625632126921172,0.0,0.19682697074863675,0.11218641546851767,0.07251859196826978,0.14981160138820027,0.248215171046108,0.23030738720872582,0.20703024293505232,0.22936539414972734,0.25718393653941474,0.10554288547347558,0.08121467526028749,0.1223450669310859,0.147709469509172,0.2125185919682698,0.17493306891422886,0.28685671789786826,0.15904809122459113,0.15637580565195844,0.11754586018839885,0.08075855230540377,0.09884977689638079,0.04234506693108534,0.10046603867129428,0.07493306891422918
n187,0.001378284581060991,0.0013435795736241806,0.0013584531482399437,0.22981655924640557,0.11100148735746158,0.12771442736737748,0.25705503222607845,0.29505205751115526,0.0,0.19485870104115044,0.1109667823500249,0.07169558750619738,0.15650966782350031,0.2450570153693603,0.22801685671789784,0.20801189885969287,0.22705007436787303,0.25327218641546834,0.11031234506693122,0.08458601883986107,0.12798215171046115,0.15539910758552294,0.21495290034705017,0.18518096182449187,0.29585027268220154,0.15726822012890446,0.15473971244422421,0.11628656420426403,0.08002478929102597,0.09788795240456123,0.041963311849280684,0.09952900347050106,0.07419434804164612
n188,0.001323748140803181,0.0013138324243926476,0.001328705999008414,0.2277640059494298,0.11413981160138818,0.1313237481408033,0.2598215171046108,0.31677243430837876,0.0,0.191938522558255,0.10926127912741704,0.07067426871591481,0.16107585523054052,0.2405701536936042,0.22574119980168564,0.20903321764997543,0.22471988101140308,0.252994546355974,0.11351016360932094,0.08680218145761015,0.1318195339613288,0.1604362915220624,0.21713931581556778,0.1918988596926127,0.2843877045116511,0.15499256321269222,0.15259791769955383,0.11471492315319806,0.07886960832920151,0.09649975210708973,0.041358453148239514,0.0981011403073875,0.07313832424392673
n189,0.001353495290034714,0.0013187902825979054,0.0013138324243926476,0.22916212196331182,0.11387704511650965,0.13096678235002493,0.2606346058502727,0.31205751115518093,0.0,0.19341100644521586,0.11007436787307891,0.07116013882002982,0.1607337630143779,0.24249380267724327,0.2272880515617253,0.20974714923153218,0.22630143777887954,0.2543976202280612,0.1132721864154687,0.08666336142786302,0.1314229053049084,0.1597917699553792,0.21783837382250879,0.1910163609320773,0.28786316311353505,0.15609320773425892,0.15357461576598913,0.11556767476450201,0.07946455131383214,0.09721864154685175,0.04169558750619688,0.09881507188894428,0.07366385721368379
n190,0.0014030738720872697,0.0013782845810609646,0.001403073872087247,0.23612295488349042,0.10844819038175513,0.12462568170550342,0.2591522062469014,0.27128408527516124,0.0,0.200560237977194,0.11417947446703024,0.0737481408031731,0.15322756569162124,0.25296975706494795,0.2342042637580565,0.21058998512642554,0.23323748140803174,0.2604709965294991,0.10776896380763522,0.08294496777392156,0.12519087754090236,0.15089241447694585,0.21631135349529015,0.17901834407535933,0.2969608329201786,0.1618542389687657,0.1591918691125435,0.11958849776896402,0.08222607833415929,0.10066435299950423,0.04312345066931047,0.10235994050570173,0.07626673277144287
n191,0.0013336638572136914,0.0013187902825979054,0.001313832424392644,0.2226326227069906,0.09746157659890928,0.11181457610312363,0.2336737729300944,0.23777887952404564,0.0,0.1914129895884979,0.10907288051561735,0.07037679722359955,0.13737729300942,0.24293009419930572,0.22113039167079823,0.19458106098165612,0.22037183936539406,0.23980664352999495,0.09692612791274188,0.07485870104115003,0.1122211204759545,0.13527516113039176,0.19752602875557757,0.15991571641051064,0.2723202776400595,0.15460089241447697,0.1519137332672287,0.11422905304908301,0.07859692612791247,0.09615270203272176,0.04125433812592918,0.09776400594943019,0.07281606346058508
n192,0.001383242439266247,0.001333663857213672,0.0013683688646504595,0.23107089737233516,0.10560237977193858,0.12104610808130904,0.2526425384234012,0.26248884481903845,0.0,0.19656420426375823,0.11196331184928118,0.07238472979672787,0.14887456618740702,0.24821517104610802,0.2292860684184432,0.2057213683688649,0.22844819038175507,0.2544174516608823,0.10493802677243445,0.08077838373822503,0.1216013882002976,0.14696083292017842,0.2110411502231037,0.174119980168567,0.29101636093207744,0.15874070401586526,0.15619732275656925,0.11737233515121491,0.08069905800694072,0.09868120971740209,0.042295488349032795,0.10031730292513662,0.07483391175012406
n193,0.0013981160138820136,0.0013733267228557102,0.001403073872087247,0.23617253346554298,0.10848289538919191,0.12470004957858224,0.2592910262766485,0.2713733267228558,0.0,0.2006494794248886,0.11420922161626176,0.07376301437778887,0.15328210213187904,0.25306891422905303,0.2343182944967774,0.21066931085770965,0.2333465542885474,0.26061973227565677,0.10781854238968777,0.08296975706494784,0.1252305404065444,0.15095686663361418,0.21639067922657426,0.17908279623202764,0.2971095686663363,0.16191869112543403,0.15925136341100654,0.11963311849281133,0.08225582548339082,0.10069905800694103,0.04313832424392624,0.10238968765493324,0.07630639563708494
n194,0.0013981160138820119,0.0013683688646504558,0.0014030738720872398,0.2359345562716907,0.10851264253842346,0.12476945959345581,0.25902825979176997,0.27190381755081816,0.0,0.2004610808130889,0.1141298958849777,0.07371343579573632,0.1533217649975211,0.252835894893406,0.23399107585523055,0.21048091224590992,0.23308378780366884,0.26010907288051544,0.10784828953891928,0.08297967278135834,0.12526028755577592,0.15104610808130875,0.21619236489836405,0.17915716410510646,0.29762022806147764,0.16173525037183956,0.1591026276648489,0.11951908775409045,0.08216162617749097,0.1005899851264254,0.04311353495289996,0.10229053049082816,0.07621219633118509
n195,0.0013981160138820136,0.0013782845810609646,0.001403073872087247,0.23666831928606855,0.11419434804164602,0.13130887456618753,0.26476450173525035,0.3042191373326723,0.0,0.2006544372830938,0.114214179474467,0.07382250867625192,0.16126921170054545,0.2525086762518592,0.23477441745166086,0.21426375805651973,0.23382746653445713,0.26093703520079314,0.11361923648983657,0.08713931581556753,0.1317897868120973,0.1599405057015369,0.2212840852751613,0.190718889439762,0.3051809618244919,0.16182449181953415,0.15924144769459608,0.11963311849281134,0.0823153197818539,0.10076351016360932,0.04316807139315776,0.10239464551313851,0.07634605850272697
n196,0.0013931581556767558,0.0013733267228557067,0.0013882002974714767,0.23723351512146762,0.10743182944967779,0.12325731284085292,0.2559494298463065,0.2682548339117503,0.0,0.203202776400595,0.11558750619732273,0.0747000495785821,0.1515220624690134,0.2575656916212196,0.23556271690629646,0.21012394645513158,0.23476945959345566,0.25855230540406526,0.10673277144273689,0.08218641546851752,0.12384234010907291,0.1494695091720376,0.21471492315319793,0.17717897868120955,0.30871095686663363,0.16410510659395158,0.16114030738720875,0.12118988596926147,0.08332672285572597,0.10195339613287063,0.04360436291522024,0.10361923648983654,0.07726326227069918
n197,0.0014129895884977801,0.001383242439266219,0.00141794744670301,0.24028755577590497,0.11304412493802678,0.12970748636589008,0.2647000495785821,0.2932721864154686,0.0,0.20468517600396638,0.11635597421913728,0.07521070897372335,0.1594595934556273,0.25860188398611794,0.23833415964303423,0.21550818046603884,0.23753594447198811,0.2631036192364897,0.11233515121467544,0.0861874070401585,0.13014873574615776,0.1578532473971243,0.2215071888943978,0.187689638076351,0.31878532473971244,0.16521566683192884,0.16241943480416468,0.12211204759543894,0.08398611799702492,0.10278135845314826,0.04395141298958811,0.10450173525037201,0.07778383738225103
n198,0.0014080317302925223,0.0013882002974714767,0.0014179474467030063,0.2355627169062965,0.09986613782845814,0.11469013386217171,0.23711452652454157,0.24478433316807136,0.0,0.20819038175508192,0.11816559246405549,0.07639563708477942,0.14087258304412492,0.26674764501735243,0.23443728309370349,0.20238968765493334,0.23409023301933574,0.243807635101636,0.09927119484382765,0.07675260287555757,0.11502231036192373,0.13862667327714429,0.20293505205751114,0.16383738225086752,0.30068418443232536,0.16784333168071414,0.16489340604858696,0.12388200297471505,0.08505205751115484,0.10414972731779881,0.044576103123450304,0.10593455627169075,0.07899355478433331
n199,0.0014278631631135432,0.0014030738720872398,0.0014278631631135222,0.2419484382746655,0.11221616261774917,0.12871095686663375,0.2638076351016361,0.28760535448686164,0.0,0.20702032721864164,0.11759543877045109,0.0759643034209222,0.15807139315815574,0.26201289043133363,0.240252850768468,0.2158106098165594,0.23939018344075358,0.2635994050570153,0.11154685176003981,0.08559246405552792,0.1290827962320278,0.1563956370847793,0.22118492811105617,0.18573128408527517,0.3303916707982153,0.16699058006941023,0.16416955875061978,0.12343083787803683,0.08483391175012359,0.10375805651958356,0.0444075359444716,0.10560237977193866,0.07865146256817071
n200,0.0014526524541398202,0.0014229053049082607,0.0014427367377292887,0.2416212196331186,0.10791274169558755,0.12394149727317814,0.2555875061973228,0.2709271194843828,0.0,0.2091968269707487,0.11884481903817541,0.07678235002478932,0.15225582548339112,0.26652949925632113,0.24006445215666833,0.21227565691621234,0.23937035200793258,0.2584729796727812,0.107278135845315,0.08262766484878523,0.12444719881011405,0.15021318790282587,0.215899851264254,0.1780961824491818,0.37656916212196323,0.1687902825979179,0.16603371343579573,0.12471988101140319,0.0857659890927116,0.10485870104115025,0.04489836390679189,0.10660386712940023,0.0794843827466536
n201,0.0014377788795240536,0.001393158155676731,0.0014278631631135222,0.23973723351512158,0.10671294000991573,0.12242439266237001,0.2523549826474963,0.2674020823004464,0.0,0.20815071888943987,0.11819038175508174,0.07641051065939518,0.15046603867129404,0.26514129895884975,0.23819038175508178,0.21024789291026297,0.2375557759048091,0.25570153693604347,0.10602875557759063,0.08169062964799201,0.12293009419930598,0.14848289538919174,0.2134010907288053,0.17594447198810098,0.34050570153693605,0.16783837382250885,0.1650966782350025,0.12410014873574626,0.085230540406544,0.10427863163113538,0.04462568170550285,0.10598413485374332,0.0789935547843333
n202,0.0014476945959345658,0.001412989588497752,0.0014427367377292887,0.2418691125433814,0.10802677243430842,0.12411998016856737,0.2557610312345068,0.2716162617749133,0.0,0.20949925632126928,0.11902330193356461,0.07687159147248392,0.15247892910262764,0.2670798215171045,0.24038175508180465,0.2125334655428856,0.23967278135845313,0.25860188398611783,0.10741695587506214,0.08276648487853237,0.1246306395637085,0.15041150223103608,0.21609816559246423,0.17835399107585506,0.3427367377293009,0.1690629647992069,0.166271690629648,0.12485870104115032,0.08595438770451129,0.10504709965294995,0.04496777392166546,0.10677243430837889,0.07964799206742702
n203,0.0013882002974715014,0.001378284581060961,0.0013882002974714804,0.23310857709469512,0.10305404065443732,0.1183440753594449,0.2434952900347051,0.2568963807635103,0.0,0.2034060485870105,0.11557263262270695,0.07461080813088752,0.14513138324243927,0.2593852255825484,0.23184432325235496,0.20384729796727835,0.23135845314823994,0.24736737729300928,0.10245413981160158,0.0786564204263757,0.11868120971740216,0.14311353495290036,0.2065493306891423,0.16950421417947434,0.3258106098165593,0.16413981160138835,0.1611502231036192,0.12117997025285095,0.08328705999008393,0.10183440753594454,0.043619236489836025,0.10357957362419451,0.0772037679722361
n204,0.0014526524541398167,0.001432821021318773,0.0014427367377292887,0.24344571145265262,0.11147744174516612,0.1279722359940507,0.26264749628160633,0.2833911750123946,0.0,0.20884977689638082,0.11868616757560725,0.07660386712940012,0.15705007436787316,0.26513634110064443,0.24166088249876053,0.2159791769955381,0.24089737233515116,0.26362419434804163,0.11071393158155689,0.08511650966782339,0.1283192860684185,0.15523054040654422,0.22080813088745677,0.18427367377293008,0.33998512642538425,0.1685176003966288,0.16566187407040162,0.12456618740704027,0.08568666336142752,0.1046950917203768,0.04483886960832882,0.10643529995042154,0.079395141298959
n214,0.0014278631631135432,0.0013981160138819854,0.0014427367377292887,0.24278135845314838,0.11084283589489342,0.12731284085275177,0.26128904313336637,0.28139315815567667,0.0,0.20854734754586027,0.11850768468021806,0.07650966782350027,0.15613782845810617,0.2647297967278135,0.24099652949925635,0.2151016360932079,0.24020327218641546,0.26250371839365383,0.11007932573128418,0.08459593455627158,0.12766980664353006,0.15428358948934046,0.21985622211204772,0.18313832424392656,0.3398562221120476,0.16826970748636608,0.16541398116013883,0.12438274665344584,0.08550322260783307,0.10450173525037183,0.04474467030242897,0.10621715418939033,0.07923648983639084
n534,0.001348537431829458,0.0013287059990084176,0.001328705999008414,0.2263361427863163,0.1044819038175509,0.11958353991075878,0.27992067426871603,0.23565691621219642,0.0,0.18131879028259792,0.1036142786316313,0.06681705503222624,0.14748140803173024,0.22147248388696086,0.22335647000495784,0.2126425384234013,0.2218790282597917,0.2647149231531976,0.10390183440753609,0.08051065939514124,0.12008924144769481,0.14363411006445218,0.2340654437283096,0.16845810609816547,0.23719385225582545,0.14660882498760525,0.1442290530490829,0.10848289538919195,0.0747149231531976,0.09133366385721362,0.03927119484382709,0.0929400099157167,0.06940505701536931
n535,0.0013534952900347123,0.001333663857213672,0.0013386217154189228,0.2281209717402082,0.10624690133862183,0.1216509667823502,0.29123450669310863,0.2417055032226079,0.0,0.18360436291522073,0.1050322260783343,0.06769459593455646,0.14995042141794745,0.22498264749628158,0.2252801189885969,0.213763014377789,0.223748140803173,0.2663014377788795,0.10559246405552813,0.0818591968269707,0.12232027764005962,0.14635101636093212,0.2336836886465049,0.17172037679722343,0.24216658403569666,0.14851760039662862,0.1460932077342589,0.10994546355974236,0.07568170550322238,0.09257808626673267,0.0397669806643526,0.09424392662369883,0.07021318790282595
n536,0.0013634110064452262,0.001333663857213672,0.0013634110064452052,0.2302578086266733,0.10812097174020831,0.12376797223599427,0.30129400099157166,0.24728805156172534,0.0,0.18623698562221133,0.10637084779375323,0.06860684184432342,0.15267228557263265,0.2286266732771442,0.2274913237481408,0.21534457114526542,0.22598909271194847,0.2681308874566187,0.10742191373326726,0.08318790282597913,0.12446703024293516,0.1489935547843331,0.23422409519087772,0.17521070897372318,0.24691125433812589,0.15056023797719384,0.1480565195835399,0.11133862171541915,0.07663857213683663,0.09377788795240448,0.040247892910262345,0.09541893901834435,0.07106098165592464
