,n1,n4,n31,n54,n105,n114,n163,n188,n215,n229,n288,n296,n332,n342,n410,n415,n429,n458,n469,n495,n506,n516,n519,n549,n613,n636,n644,n679,n722,n726,n740,n752,n769
n268,0.000798215171046113,0.0007783837382250939,0.0007238472979672363,0.14150223103619242,0.050104115022310394,0.05746653445711472,0.11655428854734766,0.1139762022806149,0.0,0.1707882994546357,0.29939018344075385,0.1384035696579078,0.07017352503718392,0.1474615765989093,0.14296479920674268,0.11214179474467055,0.14409023301933555,0.125359444719881,0.0498066435299951,0.03870599900842855,0.0575111551809617,0.06883986117997012,0.10599405057015376,0.08037183936539422,0.1263857213683688,0.16106098165592475,0.2189439762022806,0.2477392166584036,0.18017352503718373,0.24359940505701538,0.09056023797719347,0.2551165096678234,0.18475458601883996
n269,0.0007585523054040713,0.0007436787307883065,0.000684184432325198,0.13510659395141314,0.04800694100148736,0.05514129895884993,0.11132374814080331,0.10901338621715435,0.0,0.1628259791769958,0.280426375805652,0.1334110064452156,0.06714427367377292,0.14081804660386732,0.13642538423401093,0.10716410510659413,0.13739216658403564,0.11975210708973719,0.04772434308378785,0.03690133862171569,0.05520079325731277,0.06577590480912238,0.1011601388200298,0.0770004957858206,0.12073376301437773,0.15470500743678728,0.2082250867625185,0.244174516608825,0.17365394149727312,0.2349826474962816,0.08708477937530969,0.24388696083292016,0.1764501735250372
n270,0.0008031730292513639,0.0007783837382250939,0.0007486365889935151,0.14357461576598915,0.05091224590976702,0.05835399107585538,0.11832424392662383,0.11570649479424899,0.0,0.1735547843331681,0.2950173525037186,0.13888943976202284,0.0712196331184928,0.14972731779871096,0.145086762518592,0.11381755081804687,0.14599900842835883,0.12716410510659393,0.05056023797719392,0.03930094199305915,0.05833911750123935,0.06980168567178965,0.10744174516608827,0.08147248388696093,0.1281903817550817,0.16217154189390195,0.22393158155676754,0.23696083292017844,0.18032721864154663,0.24123450669310864,0.09213683688646464,0.26038671294000987,0.19352999504214186
n272,0.0007783837382250904,0.000758552305404073,0.0007337630143777485,0.14139811601388202,0.050153693604362955,0.05748140803173049,0.11656916212196343,0.11407040158651476,0.0,0.17076846802181467,0.29478433316807157,0.14166584035696592,0.07017352503718392,0.14736737729300947,0.14277640059494298,0.11205751115518127,0.1438820029747148,0.12525037183936535,0.04983639067922662,0.03873078829945478,0.057486365889935415,0.0687853247397123,0.10596926127912751,0.08039167079821523,0.12625681705503214,0.16003966286564217,0.21975706494794242,0.23572632622706988,0.184838869608329,0.2473177987109568,0.0946901338621711,0.27035696579077845,0.20243926623698544
n273,0.0007833415964303431,0.0007635101636093274,0.0007288051561724977,0.13788795240456128,0.04889439762022805,0.05616261774913255,0.11373822508676268,0.11150718889439777,0.0,0.16671789786812116,0.2925334655428856,0.1353098661378285,0.06858205255329697,0.14392662369856232,0.13941993058998514,0.10928606841844349,0.14027268220128894,0.12245413981160136,0.04876053544868622,0.03772930094199328,0.05625185919682686,0.0671839365394149,0.10346554288547351,0.0786861675756074,0.12334655428854724,0.15731284085275166,0.2136043629152206,0.2418096182449182,0.17607337630143766,0.2379524045612295,0.08853743182944941,0.24911254338125918,0.18044124938026782
n276,0.000798215171046113,0.0007882994546356062,0.0007288051561724941,0.14230044620723847,0.05042637580565199,0.05780366881507206,0.11726822012890445,0.11462568170550336,0.0,0.1719038175508181,0.2924987605354488,0.13772434308378784,0.07060981655924636,0.14827466534457118,0.14378284581060985,0.112791274169559,0.14476450173525027,0.12601883986117995,0.0501289043133367,0.03895884977689654,0.057878036688150586,0.06920674268715903,0.10653941497273182,0.08080813088745671,0.12710461080813085,0.16064947942488858,0.22187407040158652,0.23484382746653448,0.17877045116509652,0.23931581556767478,0.09125929598413446,0.258195339613287,0.19192860684184437
n277,0.0008031730292513639,0.0007833415964303483,0.0007486365889935151,0.1425880019831433,0.05052553296975709,0.05792761527020345,0.11748140803173045,0.11484382746653456,0.0,0.17223103619236496,0.3100644521566685,0.13700049578582055,0.07076351016360928,0.148601883986118,0.14407040158651463,0.11302925136341127,0.14503718393653933,0.12624690133862168,0.05022310361923656,0.03900842835894909,0.05794744670302416,0.06936043629152194,0.10674764501735255,0.08093207734258809,0.12733267228557257,0.16159147248388708,0.22168071393158162,0.2423648983639068,0.17774913237481396,0.23945463559742192,0.0897273177987106,0.25232523549826463,0.1839960337134359
n278,0.0008130887456618761,0.0008081308874566271,0.0007585523054040307,0.14456618740704022,0.051239464551313875,0.05880515617253363,0.11902825979177006,0.11647992067426881,0.0,0.1747694595934557,0.3206891422905305,0.13657411998016858,0.07163609320773427,0.15073872087258303,0.14611799702528508,0.11452652454139838,0.1469955379276152,0.12801685671789786,0.050877540902330265,0.039583539910758685,0.058805156172533346,0.07019831432821005,0.10805156172533466,0.08191373326722866,0.12903321764997516,0.16320277640059508,0.22570649479424895,0.24012394645513138,0.1767327714427366,0.23702528507684678,0.08949925632126886,0.251031234506693,0.18415468517600406
n279,0.0008329201784828935,0.0008130887456618849,0.0007734258800197938,0.14381755081804665,0.05099652949925636,0.05845810609816575,0.11854734754586031,0.11591968269707496,0.0,0.17383738225086764,0.3517104610808129,0.1373822508676252,0.07127912741695588,0.15001487357461574,0.14534952900347053,0.11397124442240977,0.14623202776400587,0.12733763014377789,0.05060485870104121,0.03935547843331696,0.05841844323252343,0.06987605354486848,0.10758552305404068,0.08157164105106604,0.12836390679226567,0.16257312840852767,0.22424392662369863,0.23926127912741696,0.17801685671789777,0.23890431333663856,0.09039167079821481,0.25432821021318786,0.1871145265245415
n283,0.000679226574119993,0.0006792265741199966,0.0006048587010411109,0.11992563212692116,0.04271194843827473,0.04912245909766994,0.0991323748140805,0.09704511650966799,0.0,0.1443331680713932,0.24132374814080318,0.15034209221616265,0.059861179970252906,0.12505701536936054,0.12120475954387701,0.09532473971244433,0.12200793257312845,0.10657907783837381,0.042563212692117186,0.03300446207238499,0.04910262766484882,0.05876053544868621,0.09017352503718397,0.0685820525532969,0.10748140803173035,0.14127416955875072,0.18169558750619755,0.233941497273178,0.2050272682201288,0.2890778383738223,0.0949677739216653,0.24832424392662356,0.17686663361427868
n284,0.0007337630143777961,0.0007288051561725434,0.0006643529995041701,0.13172037679722368,0.04681705503222609,0.05384234010907302,0.1086266732771444,0.10624690133862193,0.0,0.15874566187407066,0.27590976698066433,0.1354883490332177,0.06553296975706491,0.1371541893901836,0.13294496777392167,0.10443232523549839,0.13390679226574126,0.11667823500247894,0.04671294000991576,0.03599405057015397,0.05386712940009909,0.06409023301933564,0.09861179970252858,0.07499256321269222,0.11788795240456125,0.15082300446207242,0.202855726326227,0.23411006445215668,0.178001983143282,0.24423896876549334,0.08895884977689607,0.25481408031730285,0.18180466038671303
n285,0.0007734258800198361,0.0007535944471988152,0.0007139315815567205,0.13972731779871098,0.04950421417947446,0.056916212196331376,0.11520079325731297,0.11283093703520099,0.0,0.16893901834407554,0.29416460089241464,0.14178482895389205,0.06948438274665343,0.14579077838373827,0.14118492811105604,0.11077838373822534,0.14214179474467012,0.12402082300446203,0.049251363411006506,0.038269707486366086,0.05694595934556262,0.068021814576103,0.10483886960832928,0.0795934556271691,0.12494298463063945,0.15863658899355484,0.21687654933068912,0.23440753594447197,0.18522558254833893,0.24803173029251355,0.09500743678730739,0.2720674268715916,0.2041051065939512
n288,0.0008279623202776392,0.0008081308874566305,0.0007635101636092887,0.14340604858701042,0.05084779375309871,0.05826474962816079,0.1181160138820031,0.11548834903321777,0.0,0.17329697570649483,0.7615071888943978,0.13696579077838372,0.0710857709469509,0.1495240456122955,0.14485870104115026,0.11359940505701563,0.14579077838373813,0.12699553792761525,0.05046603867129407,0.039241447694596095,0.05825979176995525,0.06971740208230032,0.10730292513634113,0.08135845314824006,0.12800694100148727,0.16200297471492328,0.22353991075855237,0.2387258304412494,0.1775458601883985,0.2382845810609816,0.09014873574615728,0.2536985622211204,0.1866336142786317
n289,0.0006593951412989704,0.000649479424888467,0.0006098165592463653,0.12060485870104115,0.043019335647000556,0.04936539414972744,0.09980168567178999,0.09762022806147758,0.0,0.1453148239960338,0.24613782845810617,0.14670798215171058,0.06017848289538923,0.12579077838373834,0.12201289043133359,0.09591472483886972,0.12276648487853255,0.10727813584531486,0.04284581060981671,0.03319781854238994,0.04939018344075361,0.059097669806643584,0.0906693108577095,0.0689935547843331,0.10818542389687663,0.1411452652454141,0.18364898363906812,0.22717897868120984,0.20017848289538914,0.32294000991571636,0.09468517600396575,0.2584928111056023,0.18170550322260795
n290,0.0007535944471988169,0.0007684680218145853,0.0006990580069409645,0.13680713931581565,0.04852255825483392,0.05579573624194363,0.11265741199801699,0.11041646008924158,0.0,0.1650966782350027,0.2894794248884483,0.13586018839861183,0.06791274169558749,0.14262270699058022,0.13816063460585032,0.10845314823996059,0.13895389191869106,0.12135845314823995,0.048304412493802754,0.03736737729300968,0.05583539910758543,0.0665741199801685,0.10251859196826975,0.07799206742687168,0.12221616261774905,0.15613782845810614,0.21146752602875554,0.23954883490332177,0.17723847297967268,0.2404709965294993,0.08900347050074336,0.2521616261774912,0.18196826970748647
n293,0.0006990580069410121,0.0006990580069410139,0.0006395637084778983,0.12534952900347054,0.0446455131383243,0.05116013882002985,0.10336142786316323,0.10123450669310874,0.0,0.15089241447694607,0.25985622211204773,0.14118988596926138,0.062394645513138385,0.1303470500743681,0.1264848785324739,0.09930589985126434,0.12740208230044633,0.11117501239464551,0.04445215666831936,0.03434804164600919,0.05115022310361921,0.06112543381259303,0.09405057015369371,0.07142786316311359,0.11198314328210224,0.1447347545860189,0.1917501239464552,0.22528011898859704,0.18939018344075353,0.26937035200793263,0.09303916707982104,0.2740208230044621,0.18939514129895896
n294,0.0006643529995042247,0.0006742687159147422,0.0006098165592463653,0.12493802677243433,0.0445463559742192,0.051041150223103716,0.10307387208725845,0.10094199305899869,0.0,0.15034209221616268,0.2592662369856223,0.14107089737233525,0.06220624690133868,0.130034705007437,0.12606346058502724,0.0990778383738226,0.12702528507684693,0.11085275161130394,0.04432821021318799,0.03424392662369882,0.05098165592464053,0.06095190877540909,0.09375805651958366,0.07123946455131387,0.11169558750619742,0.14429846306395647,0.19122954883490337,0.22402578086266742,0.18923648983639063,0.26659395141298964,0.09321269211700499,0.27877540902330195,0.19106098165592475
n297,0.0007089737233515208,0.0006990580069410174,0.000649479424888407,0.12786316311353504,0.04553792761527025,0.05225086762518604,0.10552801189885982,0.10340109072880532,0.0,0.154055528011899,0.26537431829449676,0.1431383242439267,0.06373326722855728,0.13312840852751634,0.12912245909766978,0.10134357957362425,0.12987109568666347,0.1135002478929103,0.04543877045116517,0.03502726822012917,0.052221120475954334,0.06235002478929109,0.0960089241447696,0.07276648487853253,0.11440753594447206,0.14711452652454143,0.1963163113534953,0.22430837878036697,0.1908626673277144,0.2588547347545859,0.09636093207734203,0.2962270699058008,0.20601883986117978
n299,0.0006494794248884581,0.0006643529995042335,0.0006048587010411109,0.12212196331184928,0.043569657907783894,0.05004957858205269,0.10105602379771961,0.09880515617253363,0.0,0.1472434308378781,0.25340604858701055,0.1418988596926129,0.06092216162617755,0.12739216658403582,0.12351016360932073,0.09713931581556776,0.124308378780367,0.10846802181457611,0.04339613287060004,0.033668815071889215,0.05007436787307885,0.05985622211204768,0.09175012394645522,0.06992563212692118,0.10961824491819541,0.14150223103619247,0.18717402082300466,0.21776896380763502,0.19146752602875555,0.2591323748140802,0.09468517600396577,0.3103817550818048,0.1957312840852751
n301,0.0007040158651462647,0.0006891422905305087,0.0006445215666831527,0.1280466038671295,0.04560733763014381,0.05233515121467537,0.10574615765989108,0.1035597421913735,0.0,0.15428358948934073,0.26563708477937537,0.143822508676252,0.06380267724343085,0.13338125929598435,0.1293306891422905,0.10157164105106602,0.1300892414476947,0.11366881507188896,0.04553296975706502,0.03508180466038699,0.052335151214675205,0.062503718393654,0.09615765989092723,0.07290034705007442,0.11457610312345073,0.14748140803173035,0.19650966782350027,0.22526524541398127,0.1920575111551809,0.26138324243926614,0.09669806643529938,0.2980466038671295,0.2055478433316805
n302,0.000718889439762033,0.0007139315815567805,0.000649479424888407,0.128289538919187,0.04568666336142791,0.05242439266236998,0.105899851264254,0.10379771938522576,0.0,0.1546703024293507,0.26636588993554794,0.14365889935547854,0.06392166584035697,0.1336291522062471,0.1296083292017848,0.10179970252850776,0.13041646008924154,0.1138770451165097,0.04562221120475961,0.03516608824987633,0.05242439266236979,0.06262766484878537,0.09633614278631643,0.07306891422905311,0.11476945959345568,0.14772930094199313,0.19694100148735746,0.22498760535448695,0.19146256817055027,0.2597372335151214,0.09677739216658349,0.29728309370352013,0.20666336142786296
n305,0.0006792265741199912,0.0006841844323252544,0.0006147744174516196,0.12379771938522559,0.04415964303420929,0.050644521566683295,0.10231036192364916,0.10010907288051578,0.0,0.14902825979177003,0.2566732771442738,0.14308874566187416,0.061705503222607865,0.12902330193356487,0.1250867625185919,0.098329201784829,0.12593455627169078,0.10993554784333169,0.04396628656420435,0.03399107585523082,0.050624690133862164,0.06058006941001494,0.09299454635597432,0.07078334159643039,0.11089737233515128,0.14320773425880026,0.18984134853743198,0.2194000991571641,0.19261279127416953,0.25930094199305886,0.09593455627169009,0.35436787307883005,0.20089241447694578
n306,0.0007089737233515208,0.0006792265741199966,0.000634605850272637,0.1271294000991572,0.0452900347050075,0.051903817550818174,0.10486861675756086,0.10283093703520098,0.0,0.1531879028259793,0.2635597421913734,0.14413485374318308,0.06342588001983146,0.1323599405057017,0.1284333168071393,0.10074863658899362,0.1292364898363908,0.11288051561725335,0.04522062469013394,0.03488349033217676,0.0519682697074863,0.06200793257312848,0.09554288547347559,0.0723946455131384,0.11378780366881512,0.14657411998016864,0.19493306891422904,0.22354486861675768,0.1929251363411006,0.26011898859692606,0.09710461080813033,0.3175557759048092,0.20652949925632108
n308,0.0007040158651462647,0.0006891422905305087,0.0006445215666831527,0.12802677243430843,0.04562221120475959,0.05233019335647012,0.10573624194348058,0.1035597421913735,0.0,0.15428854734754602,0.2657362419434805,0.14382746653445724,0.0637977193852256,0.13338125929598435,0.12931581556767474,0.10156668319286076,0.13009419930589997,0.1136539414972732,0.04553296975706502,0.035091720376797496,0.05232523549826469,0.06247397124442247,0.09615765989092723,0.07290034705007442,0.11458106098165599,0.14740208230044627,0.19660882498760532,0.2244471988101141,0.19198810114030734,0.25911750123946437,0.09701041150223048,0.30449677739216674,0.20754090233019312
n309,0.0007089737233515226,0.0007139315815567805,0.000649479424888407,0.12858205255329705,0.04576598909271199,0.05253346554288559,0.1060684184432327,0.10396628656420442,0.0,0.1549033217649977,0.2670352007932574,0.1437084779375311,0.0640307387208726,0.13387208725830463,0.12986613782845807,0.10200297471492324,0.13068418443232535,0.1140852751611304,0.04570649479424894,0.03521070897372362,0.052528507684680155,0.06272186415468523,0.09651958353991087,0.07323252354982653,0.11498760535448689,0.14789786812097183,0.19735746157659892,0.22470500743678737,0.19141794744670299,0.2582002974714922,0.09703520079325675,0.3005701536936045,0.20850768468021794
n310,0.0007288051561725417,0.0007139315815567769,0.0006445215666831492,0.13019831432821027,0.046365889935547876,0.05331680713931594,0.10755081804660405,0.10530490827962338,0.0,0.15697570649479445,0.27105106593951417,0.14393158155676758,0.06485374318294496,0.13579077838373838,0.131611303916708,0.10336638572136846,0.13247397124442253,0.11563708477937532,0.046296479920674344,0.03566683192860711,0.053326722855726254,0.06354982647496282,0.09772434308378791,0.07412989588497776,0.11662865642042639,0.1495290034705008,0.2003073872087258,0.22635101636093222,0.19116509667823497,0.2574863658899354,0.09736241943480363,0.29527020327218645,0.210664352999504
n312,0.0007337630143777995,0.0007337630143777978,0.0006742687159146822,0.1309419930589986,0.046633614278631635,0.05365889935547855,0.10817550818046617,0.10588497768963827,0.0,0.15789786812097195,0.272910262766485,0.14375805651958365,0.0652354982647496,0.13661378284581074,0.13233019335647,0.10402578086266746,0.13318294496777397,0.1162816063460585,0.04652949925632133,0.03584035696579105,0.05366881507188887,0.06389687654933067,0.09823500247892919,0.07468517600396635,0.11732771442736736,0.15030242935052063,0.20167079821517103,0.22679722359940524,0.19056519583539905,0.2563063956370846,0.09739216658403514,0.2922161626177492,0.21166088249876033
n313,0.0007585523054040713,0.0007486365889935609,0.0006891422905304453,0.13385721368368877,0.04755577590480913,0.05470500743678747,0.11032721864154695,0.10804164600892432,0.0,0.1613683688646507,0.27995042141794757,0.14179474467030254,0.06653445711452652,0.13940009915716428,0.1351412989588498,0.10608824987605371,0.136078334159643,0.11860684184432317,0.04730788299454642,0.036529499256321527,0.05475954387704506,0.06517104610808126,0.10028259791769963,0.07630639563708487,0.11966782350024785,0.15272186415468522,0.20666831928606838,0.22760039662865655,0.18620228061477423,0.2492017848289538,0.09618244918195286,0.2782399603371345,0.21133366385721344
n315,0.0007089737233515243,0.0007188894397620347,0.000654437283093665,0.12901338621715425,0.04590480912245913,0.052771442736737846,0.10644025780862684,0.10427863163113553,0.0,0.15543877045116525,0.2681457610312345,0.1438968765493308,0.06427863163113534,0.13436291522062485,0.13039662865642043,0.10239464551313841,0.1311254338125931,0.11453644025780862,0.045845314823996106,0.03534952900347078,0.052731779871095626,0.06290530490827967,0.09675260287555786,0.07348537431829456,0.11540406544372835,0.14829945463559752,0.1981655924640555,0.22483886960832927,0.19150718889439758,0.25736737729300924,0.09733763014377735,0.29953396132870613,0.21021318790282575
n317,0.0007238472979672891,0.0007337630143777978,0.0006593951412989157,0.13049082796232037,0.046450173525037206,0.05344075359444732,0.10776896380763526,0.10546851760039683,0.0,0.15729796727813605,0.27194348041646016,0.14329697570649488,0.06499752107089736,0.13603371343579593,0.1318195339613287,0.10353991075855243,0.13274665344571154,0.11584035696579079,0.04640555280118996,0.0357015369360439,0.05341596430342085,0.06366881507188896,0.09790282597917709,0.07429846306395646,0.11688646504709967,0.1496727813584532,0.2008725830441249,0.22558254833911762,0.18965294992563206,0.25459097669806624,0.09723847297967224,0.2907238472979673,0.21247397124442224
n318,0.0007089737233515226,0.0007089737233515261,0.0006296479920673827,0.12666831928606845,0.045156172533465606,0.051745166088249986,0.10442736737729313,0.10242935052057528,0.0,0.15265741199801697,0.26269707486365895,0.14418939018344087,0.06319781854238975,0.1317848289538921,0.1278681209717402,0.1003817550818047,0.12878532473971255,0.11238472979672783,0.0450123946455132,0.0347347545860191,0.05175508180466034,0.06179474467030248,0.0951165096678236,0.07216162617749139,0.11328210213187909,0.1459890927119485,0.19429350520575112,0.22197818542389688,0.1930242935052057,0.2579573624194347,0.0974516608824982,0.3068567178978683,0.20896380763510142
n321,0.0007436787307883082,0.0007486365889935609,0.0006841844323251945,0.131764997521071,0.046926127912741686,0.05401090728805169,0.10884977689638092,0.10653941497273195,0.0,0.15904809122459118,0.2755974219137333,0.1421368368864652,0.06562716906296479,0.1374814080317305,0.13321764997521074,0.10476450173525051,0.1340208230044621,0.1170550322260783,0.046767476450173574,0.03608824987605381,0.053991075855230455,0.06431829449677738,0.09888943976202288,0.0752354982647497,0.1180466038671294,0.15085770946950922,0.20338621715418934,0.22561229548834916,0.1868319286068417,0.24966782350024774,0.09702032721864101,0.28048587010411513,0.21546355974219125
n322,0.0006246901338621811,0.0006197322756569409,0.0005800694100148357,0.1140604858701042,0.04063460585027276,0.04682697074863675,0.0943182944967776,0.09235002478929122,0.0,0.13713435795736237,0.2318790282597918,0.1579871095686663,0.056876549330689245,0.11869608329201775,0.1152999504214179,0.09060485870104122,0.11598413485374306,0.1013237481408032,0.040525532969757236,0.031378284581061185,0.04678235002478939,0.055726326227069925,0.08577094695091722,0.06509667823500245,0.10223103619236495,0.13428854734754592,0.1731978185423898,0.20746653445711433,0.22680218145761005,0.28067426871591455,0.102493802677243,0.2700991571641052,0.18554784333168078
n323,0.0006346058502726916,0.0006544372830937248,0.0005999008428358531,0.11917699553792763,0.04253346554288554,0.048780366881507324,0.0985572632622709,0.09647000495785835,0.0,0.1435547843331681,0.2451016360932078,0.14932573128408536,0.05947446703024301,0.12412493802677249,0.12047595438770448,0.09473475458601895,0.1211998016856718,0.1059494298463064,0.042280614774417635,0.03280614774417477,0.04877045116509672,0.05843331680713938,0.08953396132870602,0.0681259295984134,0.10678730788299462,0.13890927119484392,0.18193356470004976,0.21360436291522047,0.20653941497273157,0.2667575607337631,0.09888943976202226,0.3033217649975213,0.19582548339117498
n324,0.0006494794248884581,0.0006643529995042335,0.0006048587010411109,0.12203272186415468,0.04352007932573134,0.05000000000000014,0.10098165592464078,0.09876053544868633,0.0,0.14712444224095197,0.25247892910262776,0.14646008924144785,0.060847793753098726,0.12736737729300954,0.12337630143777883,0.09707486365889942,0.12422905304908291,0.10840356965790778,0.04336142786316325,0.03365889935547871,0.05003470500743679,0.05984134853743191,0.09171046108081318,0.0698909271194844,0.10954387704511657,0.14168071393158163,0.18683192860684208,0.2166484878532473,0.19885473475458598,0.26095190877540897,0.09825979176995486,0.33412989588497793,0.20444719881011383
n325,0.0006693108577094808,0.0006841844323252544,0.0006147744174516196,0.12333663857213686,0.043966286564204315,0.05047099652949937,0.10196331184928126,0.09973723351512162,0.0,0.14852751611303924,0.2553495290034706,0.1450768468021816,0.06147248388696088,0.12844819038175528,0.12461080813088742,0.09793753098661385,0.12543877045116525,0.10941993058998514,0.0437729300941994,0.0338820029747152,0.050426375805651964,0.060337134357957435,0.09261279127416963,0.07051065939514137,0.11052057511155187,0.14270203272186424,0.18890431333663874,0.21730788299454623,0.19519583539910754,0.25719385225582536,0.0982994546355969,0.3164105106593952,0.21094695091720359
