,n1,n4,n31,n54,n105,n114,n163,n188,n215,n229,n288,n296,n332,n342,n410,n415,n429,n458,n469,n495,n506,n516,n519,n549,n613,n636,n644,n679,n722,n726,n740,n752,n769
n292,0.0004263758056519651,0.0005007436787308155,0.0004313336638571807,0.08023301933564725,0.028720872583044413,0.033014377788795325,0.06631135349529006,0.06499752107089733,0.0,0.09583044124938045,0.13824491819533952,0.4009568666336143,0.040148735746157765,0.08325235498264756,0.08092711948438276,0.06367873078829964,0.0815468517600395,0.07124442240951903,0.028423401090728936,0.02209221616261771,0.032969757064948264,0.03921665840356957,0.06031234506693103,0.045810609816559246,0.07180961824491823,0.10416955875061991,0.11380267724343085,0.13450173525037182,0.19950421417947437,0.15949429846306384,0.10712444224095143,0.14711948438274672,0.1206147744174517
n295,0.00045116509667824213,0.0005255329697570943,0.0004462072384729508,0.08161626177491343,0.029246405552801464,0.03362419434804174,0.06764501735250378,0.06627664848785322,0.0,0.09753594447198831,0.14129400099157158,0.3676747645017353,0.04089241447694607,0.08478433316807148,0.08246405552801189,0.06487853247397148,0.08305404065443711,0.07251859196826967,0.029008428358949102,0.02249876053544867,0.03352503718393687,0.039970252850768384,0.06137332672285568,0.04666336142786318,0.07311849281110563,0.10592959841348552,0.11610312345066934,0.13741695587506197,0.2042637580565196,0.16337630143777884,0.10873574615765942,0.15046603867129407,0.12313336638572138
n296,0.000421417947446709,0.0004957858205255611,0.00043133366385718775,0.07980664352999531,0.028542389687655215,0.03284085275161141,0.06600892414476951,0.06462568170550317,0.0,0.09539910758552327,0.13760039662865634,0.47428358948934046,0.04000000000000011,0.08277640059494305,0.08056519583539912,0.06336638572136856,0.08112543381259275,0.07089737233515112,0.028259791769955484,0.021973227565691575,0.032801189885969584,0.03904313336638564,0.05999504214179468,0.045582548339117505,0.0714427367377293,0.103569657907784,0.1133118492811106,0.13390183440753597,0.1986712940009915,0.15879028259791764,0.10704015865146209,0.14643529995042154,0.12019335647000501
n298,6.445215666831703e-05,4.957858205256105e-05,5.45364402578013e-05,0.011150223103619268,0.003753098661378274,0.004898363906792457,0.009350520575111506,0.009221616261774914,0.0,0.013098661378284603,0.015215666831928655,0.018725830441249244,0.005775904809122472,0.01150718889439762,0.011229548834903331,0.008780366881507351,0.011284085275161063,0.009955379276152681,0.004055528011898884,0.003222607833415869,0.0046058502726822855,0.005349529003470504,0.008522558254834119,0.006554288547347552,0.009980168567178949,0.01544372830937034,0.014328210213187715,0.016063460585027233,0.01668319286068397,0.015790778383738185,0.01945463559742178,0.015245413981160283,0.013098661378284582
n300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n304,0.0004263758056519634,0.00048587010411505247,0.000421417947446672,0.07884481903817578,0.02823500247892938,0.03250371839365401,0.0653346554288548,0.06393158155676744,0.0,0.09437283093703538,0.13648983639067913,0.37669310857709487,0.03956866633614291,0.08189885969261287,0.07965790778383738,0.06270699058006961,0.08028755577590461,0.07009419930589973,0.027977193852255906,0.021720376797223526,0.03250867625185952,0.03867129400099147,0.05934556271690619,0.04506197322756567,0.07058502726822016,0.10241943480416482,0.11224590976698068,0.13264749628160635,0.1974169558750619,0.15764005949429838,0.10688150718889391,0.1454090233019337,0.11945463559742196
n307,0.0004263758056519651,0.0004957858205255611,0.000421417947446672,0.0805354486861678,0.028829945463560037,0.03314328210213197,0.06662369856222115,0.06522062469013384,0.0,0.09626177491323766,0.14032226078334153,0.3525731284085276,0.040307387208725946,0.08362419434804172,0.08126921170054537,0.06393158155676767,0.08192364898363891,0.07152206246901333,0.02858205255329712,0.02219137332672282,0.03308378780366915,0.03941497273177979,0.060589985126425334,0.04601388200297473,0.07204263758056521,0.1042141794744672,0.11480912245909769,0.13592959841348537,0.20412989588497774,0.16226078334159638,0.11136341100644483,0.14969261279127422,0.12350520575111552
n311,0.0004561229548834982,0.0005106593951413242,0.00044124938026769646,0.0818542389687657,0.02937530986613812,0.033797719385225675,0.06792265741199804,0.06655428854734753,0.0,0.09812592959841367,0.14708477937530995,0.2803817550818047,0.041041150223103735,0.08509667823500255,0.08278135845314823,0.06518096182449205,0.08335151214675246,0.07288051561725331,0.02917699553792779,0.022583044124938008,0.033653941497273514,0.04008924144769451,0.061685671789786775,0.04681705503222609,0.07343083787803673,0.1047694595934558,0.11873574615765992,0.1414030738720872,0.21912741695587484,0.17152206246901336,0.1246058502726818,0.15842340109072908,0.1325929598413483
n314,0.0003520079325731341,0.00039167079821520937,0.0003668815071888707,0.06413485374318309,0.02304412493802704,0.026648487853247433,0.053301933564700185,0.05220624690133864,0.0,0.07756073376301435,0.12238472979672786,0.16921665840356956,0.0323698562221122,0.06667823500247891,0.06503718393653944,0.051095686663361735,0.06543877045116507,0.05720376797223603,0.023063956370847852,0.01788299454635573,0.026544372830937118,0.03149727317798698,0.048448190381754914,0.03701536936043612,0.057793753098661464,0.08131879028259807,0.09603867129400115,0.11352503718393651,0.1723103619236488,0.13919682697074867,0.19927119484382716,0.1335349529003474,0.1380267724343082
n316,0.00040654437283094245,0.00046108081308878076,0.0004164600892414177,0.07778879524045638,0.027882994546356253,0.03216162617749141,0.0643976202280616,0.0630837878036688,0.0,0.09360436291522078,0.1455379276152703,0.21783837382250879,0.03904809122459108,0.0807684680218147,0.07855726326227075,0.06187407040158669,0.07919682697074847,0.06927615270203262,0.027635101636093288,0.02144769459593446,0.03207734258800229,0.038175508180465965,0.05853743182944957,0.04453148239960331,0.0697818542389688,0.09835399107585548,0.11491819533961332,0.13704015865146257,0.22135349529003442,0.16941993058998508,0.15073376301437733,0.15932077342588027,0.1403867129400098
n319,0.00028755577590481,0.0003173029251363766,0.0002677243430837733,0.05498760535448685,0.019757064947942708,0.022830937035200838,0.04573624194348057,0.044908279623202894,0.0,0.0667724343083789,0.1112543381259297,0.11572136836886464,0.027694595934556403,0.057174020823004316,0.055741199801685695,0.04388696083292049,0.05608329201784829,0.04902330193356463,0.01967278135845318,0.015344571145264961,0.022776400594943014,0.027178978681209498,0.041646008924144856,0.03180961824491818,0.04955875061973245,0.06859196826970768,0.08474962816063458,0.09902330193356475,0.1252801189885966,0.11867625185919672,0.1277590480912242,0.12146256817055043,0.16445215666831925
n320,0.0005453644025780975,0.0005552801189886239,0.000500743678730752,0.09708477937531011,0.03469509172037692,0.03983143282102153,0.08031234506693118,0.07869112543381278,0.0,0.11672781358453146,0.19122459097669803,0.1885076846802182,0.04855230540406555,0.10100148735746156,0.09800694100148732,0.07703520079325754,0.09875061973227563,0.08636588993554778,0.03441249380267744,0.02677243430837884,0.03984630639563738,0.047545860188398494,0.07304412493802688,0.05558254833911758,0.08696083292017852,0.11828953891918692,0.14626673277144284,0.17667327714427353,0.3190233019335646,0.22826970748636582,0.12031234506693081,0.21502231036192362,0.16316311353495297
n668,0.0007535944471988169,0.0007436787307883065,0.0006693108577094244,0.1271194843827467,0.04488349033217654,0.05156172533465557,0.1043282102131879,0.10196331184928122,0.0,0.14845810609816562,0.14292513634110063,0.11435299950421408,0.06275656916212201,0.13209717402082302,0.12851264253842337,0.10046108081308897,0.1294496777392167,0.11227565691621234,0.044501735250371974,0.034595934556272,0.05153197818542386,0.06151214675260281,0.09480416460089242,0.07200793257312833,0.11304908279623205,0.17863658899355492,0.15136836886465055,0.16314328210213191,0.11541398116013858,0.13215171046108085,0.061988101140307075,0.1314972731779873,0.098973723351512
n669,0.0006693108577094791,0.0006742687159147422,0.0006147744174516196,0.11661874070401594,0.04122459097669811,0.047347545860188626,0.09580069410014891,0.09373822508676263,0.0,0.13655924640555303,0.13336638572136822,0.11565691621219625,0.05793753098661389,0.12111551809618254,0.11795240456122945,0.09240456122954896,0.11875061973227563,0.1030342092216162,0.0410857709469511,0.03178482895389205,0.04751611303916714,0.05648983639067916,0.0870748636588994,0.06615765989092709,0.10388200297471488,0.16406544372830953,0.1398215171046109,0.15106098165592446,0.11249876053544847,0.12504709965294983,0.061016360932077046,0.12387208725830456,0.0939712444224095
n670,0.000619732275656925,0.0006296479920674496,0.0005899851264253444,0.1069211700545367,0.03797719385225589,0.04363411006445243,0.08803668815071906,0.08618740704015877,0.0,0.1253495290034705,0.12465542885473473,0.11679226574119972,0.052949925632127026,0.11099157164105126,0.10809618244918197,0.08471988101140321,0.10884977689638067,0.09459097669806636,0.03786812097174043,0.0291224590976699,0.04351512146752623,0.052087258304412395,0.0800446207238473,0.060827962320277706,0.09550322260783332,0.15038175508180476,0.1290530490827963,0.13994050570153704,0.10966782350024772,0.11846306395637077,0.05998512642538394,0.11674268715914729,0.08902330193356475
n671,0.0005503222607833518,0.0005552801189886239,0.0005304908279622816,0.09712444224095204,0.034521566683192985,0.03971244422409538,0.08006941001487365,0.07836390679226593,0.0,0.11409519087754093,0.11579077838373839,0.11830441249380261,0.04840356965790794,0.10073376301437778,0.09819038175508178,0.07707486365889951,0.09886465047099652,0.0859345562716906,0.034303420922161834,0.026623698562221163,0.039712444224095464,0.04728805156172522,0.07274665344571155,0.05525532969757071,0.08672781358453148,0.1365939514129897,0.11828458106098179,0.1287307882994549,0.10690133862171528,0.11200793257312841,0.05888448190381726,0.1094992563212693,0.08424888448190387
n672,0.00046603867129400866,0.0005156172533465856,0.00045612295488345946,0.08649975210708986,0.030976698066435535,0.03540902330193364,0.07135349529003462,0.06990580069410023,0.0,0.10169558750619749,0.10647000495785816,0.1200941993058998,0.043093703520079435,0.089727317798711,0.0875012394645513,0.06863163113534979,0.08810609816559242,0.07654933068914224,0.030793257312841014,0.023713435795736263,0.035438770451165384,0.04225086762518583,0.06504709965295001,0.04945463559742196,0.07734258800198322,0.12136341100644524,0.10655924640555291,0.1167922657411998,0.10405552801189873,0.10486365889935559,0.057947446703024,0.10198810114030762,0.07911254338125931
n678,0.0007535944471988169,0.0007436787307883065,0.0006990580069409681,0.13435299950421437,0.04763510163609322,0.054605850272682305,0.11068914229053063,0.10830937035200809,0.0,0.16061477441745184,0.22966782350024792,0.12462072384729798,0.06666831928606837,0.1401487357461578,0.13585027268220135,0.10635597421913752,0.13685671789786816,0.11902330193356478,0.04747645017352507,0.03673277144273703,0.054660386712939914,0.065126425384234,0.1005850272682202,0.07629647992067437,0.11992067426871592,0.16296479920674278,0.19785820525532966,0.35692612791274186,0.1547645017352502,0.20352007932573118,0.07801189885969259,0.20411502231036213,0.14920674268715933
n679,0.0007486365889935626,0.000758552305404073,0.000684184432325198,0.1350470996529501,0.047868120971740216,0.054977689638076484,0.11136341100644534,0.10888943976202299,0.0,0.1617055032226081,0.2416460089241448,0.12893406048587008,0.067030242935052,0.1409023301933566,0.13656420426375807,0.10699553792761547,0.13737233515121464,0.11964799206742692,0.04766980664353002,0.03691621219633146,0.05500247892910251,0.06553296975706492,0.10114526524541403,0.07676251859196838,0.12056023797719381,0.16236985622211217,0.19986613782845805,0.4310361923648983,0.16241447694595923,0.21575607337630112,0.08131879028259785,0.2150768468021814,0.1569112543381261
n680,0.0007535944471988152,0.0007535944471988152,0.0007040158651462189,0.13546851760039677,0.04805156172533465,0.055190877540902454,0.11172037679722376,0.10928111056023815,0.0,0.16248388696083318,0.25210213187902836,0.132796232027764,0.06725334655428851,0.14131879028259808,0.13694100148735747,0.10738720872583066,0.13787307882994543,0.12014873574615766,0.047833415964303454,0.037015369360436555,0.05518591968269696,0.06581556767476446,0.10146256817055038,0.07705999008428369,0.12093207734258794,0.1611650966782351,0.2018889439762022,0.3716906296479922,0.16968269707486355,0.22749132374814063,0.08432325235498256,0.22527020327218641,0.16387704511650975
n692,0.000371839365394155,0.00043133366385724766,0.00040158651462565465,0.06540406544372848,0.023371343579573888,0.02710956866633619,0.05423896876549345,0.05315319781854243,0.0,0.07744670302429349,0.08402578086266756,0.1052206246901338,0.032890431333664,0.06796232027764007,0.06636588993554784,0.0520376797223602,0.06679226574119981,0.058220128904313356,0.02342588001983151,0.01818046603867106,0.026995537927615384,0.032156668319285917,0.04937530986613763,0.037555775904808894,0.05869608329201791,0.0919533961328708,0.08228061477441735,0.09099157164105118,0.0877094695091718,0.08480416460089239,0.05121467526028731,0.08184432325235506,0.06431829449677734
n693,0.0003024293505205748,0.0003321764997521467,0.00027268220128902766,0.05499256321269208,0.01970748636589017,0.022806147744174582,0.045642042637580704,0.0446752602875559,0.0,0.06503222607833423,0.07071393158155685,0.08820029747149237,0.02756073376301453,0.05696579077838363,0.05564204263758059,0.04372335151214707,0.055969261279127394,0.04898363906792262,0.019628160634605894,0.015265245413980902,0.022736737729300984,0.027000495785820342,0.04147744174516614,0.03167575607337631,0.04935547843331695,0.07738720872583062,0.069221616261775,0.07640059494298473,0.07416460089241438,0.07153693604362915,0.04494298463063925,0.06907288051561747,0.05442736737729316
n694,0.0002726822012890435,0.00029251363411009434,0.0002379771938522437,0.04432325235498288,0.01600396628656435,0.018383738225086856,0.036787307882994724,0.03603867129400113,0.0,0.05244422409519085,0.05711452652454154,0.07111551809618243,0.022404561229549085,0.045870104115022195,0.04474962816063459,0.03528011898859709,0.04500743678730783,0.03943976202280608,0.01591472483886968,0.012364898363906593,0.018239960337134462,0.021655924640555168,0.03345562716906307,0.025503222607833574,0.03978681209717408,0.06243926623698578,0.05570153693604356,0.06174020823004476,0.060138820029747006,0.05784828953891911,0.03862171541893867,0.0558651462568171,0.04420426375805642
n695,0.00018344075359444593,0.0002330193356470246,0.00016360932077340743,0.03348041646008949,0.012037679722360061,0.014045612295488518,0.027764005949429932,0.02716410510659392,0.0,0.039504214179474584,0.04348537431829453,0.053723351512146855,0.016901338621715667,0.03456618740704013,0.033639067922657376,0.026549330689142444,0.03396628656420415,0.029712444224095056,0.01193852255825484,0.009226574119979996,0.013772930094199476,0.016465047099652852,0.02521070897372326,0.019256321269211833,0.030059494298463177,0.0470550322260785,0.04221120475954385,0.04684680218145757,0.045805651958353844,0.04398116013881999,0.03247892910262735,0.042493802677243536,0.03402578086266723
n696,9.9157164105108e-05,0.00014873574615767256,0.00012394645513136564,0.02232523549826488,0.008036688150718991,0.009390183440753812,0.01854734754586017,0.018284581060981686,0.0,0.026445215666831952,0.0294199305899852,0.03615765989092724,0.011239464551313904,0.023093703520079355,0.022513634110064434,0.017759048091224843,0.022761527020327146,0.019895884977689588,0.007982151710461138,0.006192364898363781,0.009325731284085564,0.010991571641051025,0.016906296479920677,0.012835894893406025,0.020173525037183955,0.03144769459593456,0.028353991075855272,0.031735250371839434,0.031457610312344945,0.029970252850768292,0.025944471988101108,0.028934060485870158,0.023619236489836295
n701,0.00042141794744671076,0.0004809122459097981,0.000421417947446672,0.07893406048587037,0.028235002478929377,0.03253346554288556,0.06538919186911259,0.06397620228061474,0.0,0.09424888448190401,0.1314724838869607,0.29316807139315826,0.03963311849281123,0.08197322756569171,0.07972731779871099,0.06276648487853267,0.08039167079821499,0.07013882002974703,0.027987109568666433,0.021715418939018273,0.03253842340109107,0.03866137828458097,0.05940505701536926,0.045091720376797206,0.07063956370847797,0.10386712940009936,0.11048587010411504,0.1293257312840854,0.18487853247397107,0.15004462072384717,0.09730292513634048,0.13852255825483417,0.11251859196826987
n702,0.00043629152206247555,0.0004709965294992894,0.000421417947446672,0.07872087258304439,0.02819038175508209,0.032488844819038264,0.06527516113039174,0.06384729796727809,0.0,0.09413485374318314,0.1330589985126424,0.3255875061973228,0.039529003470500874,0.08182449181953405,0.07957362419434807,0.06264749628160654,0.08020327218641528,0.07003470500743668,0.027942488844819126,0.021680713931581483,0.0324888448190385,0.03863163113534945,0.05932077342587991,0.04503718393653939,0.07055032226078337,0.10319781854238987,0.11099652949925633,0.13022806147744184,0.18897868120971717,0.1525433812592959,0.10072384729796671,0.14075855230540427,0.11491819533961346
n708,0.0004313336638572212,0.00048587010411505247,0.000421417947446672,0.08249380267724361,0.02956866633614306,0.03407040158651471,0.0683837382250868,0.0670599900842836,0.0,0.09867129400099175,0.14357957362419438,0.31354486861675757,0.04132870599900854,0.08574119980168572,0.0834705007436787,0.06564700049578606,0.08401090728805144,0.07338621715418936,0.02935052057511175,0.02268715914724838,0.03393653941497305,0.04046108081308868,0.06214675260287552,0.047154189390183475,0.07401090728805164,0.1069757064947944,0.11776896380763514,0.13966286564204267,0.20726326227069902,0.1665344571145265,0.10640555280118941,0.15278135845314833,0.123748140803173
n709,0.0004610808130887561,0.0005106593951413278,0.00044124938026769646,0.08805651958354001,0.03156668319286091,0.036207238472979776,0.0727268220128904,0.0713287059990085,0.0,0.10563212692117013,0.16159643034209187,0.24512642538423413,0.04401586514625697,0.09155676747645024,0.08892910262766485,0.07001983143282127,0.08957858205255328,0.07822508676251853,0.03136341100644535,0.02424392662369856,0.03602875557759079,0.043153197818542315,0.06630639563708494,0.050470996529499317,0.07885473475458614,0.11127912741695596,0.1288894397620229,0.15608329201784832,0.23616757560733737,0.1912592959841348,0.11092711948438233,0.17294496777392174,0.13709965294992543
n710,0.00047099652949926654,0.0005205751115518399,0.0004511650966782051,0.08661378284581074,0.03107585523054063,0.035666831928606924,0.07157659890927115,0.07010907288051564,0.0,0.10394645513138336,0.15795240456122933,0.255964303420922,0.04335151214675274,0.08990580069410019,0.08749628160634605,0.06874566187407063,0.08819038175508179,0.07700545364402572,0.030837878036688315,0.023842340109072876,0.03554288547347577,0.042439266236985546,0.0651760039662867,0.04958849776896385,0.0775954387704513,0.11005949429846315,0.12636588993554793,0.15235994050570162,0.23192860684184408,0.18600892414476927,0.11312840852751574,0.16922161626177512,0.1355627169062963
n711,0.00046603867129401045,0.0005106593951413278,0.00044124938026769646,0.0852999504214181,0.03069410014873599,0.03518591968269717,0.0705602379771938,0.06915220624690138,0.0,0.10249876053544886,0.1547694595934555,0.26308378780366865,0.04270699058006953,0.08852751611303916,0.0863906792265741,0.06772434308378804,0.08698066435299946,0.07580565195835397,0.03042637580565214,0.02350024789291027,0.035131383242439584,0.04189390183440746,0.06420922161626186,0.04889439762022812,0.07652454139811614,0.10879524045612311,0.12411998016856725,0.1493455627169064,0.22832920178482874,0.1820723847297965,0.11547347545860155,0.1660485870104118,0.13427863163113515
n712,0.0004610808130887543,0.0005057015369360734,0.00044124938026769646,0.08397124442240968,0.03018839861179994,0.03464055528011908,0.06962816063460582,0.0682052553296976,0.0,0.10065939514129917,0.15173029251363415,0.2694893406048586,0.04205255329697583,0.08721368368864654,0.08503222607833416,0.06676251859196851,0.08549330689142284,0.07456618740704012,0.029965294992563396,0.023133366385721374,0.03465542885473508,0.041194843827466465,0.06318790282597919,0.048180466038671356,0.07536936043629162,0.10741199801685689,0.12199801685671793,0.14620723847297973,0.22479424888448166,0.17763014377788777,0.11864154685175976,0.16306395637084808,0.13348537431829427
n718,0.0005404065443728432,0.0005751115518096447,0.0005106593951412643,0.09830937035200818,0.03508676251859207,0.04033217649975233,0.08124938026772445,0.07954387704511667,0.0,0.11791769955379278,0.19000495785820526,0.19659395141298946,0.04912741695587519,0.10223103619236495,0.09921170054536435,0.07793257312840875,0.09985622211204755,0.08741695587506193,0.034843827466534666,0.02704015865146265,0.0402627664848788,0.04806147744174506,0.07385225582548349,0.05619236489836401,0.0880019831432821,0.12039167079821522,0.14682201289043142,0.1819831432821021,0.341769955379276,0.22747645017352494,0.11042141794744627,0.2047694595934558,0.15555775904809133
n719,0.0005354486861675853,0.0005552801189886203,0.0004759543877044804,0.09707982151710484,0.03468021814576116,0.039796727813584745,0.08030242935052066,0.07868120971740225,0.0,0.11670302429350517,0.18812097174020825,0.1965443728309369,0.048557263262270826,0.10105602379771939,0.09806643529995038,0.0770748636588996,0.09878036688150718,0.0863857213683688,0.03444719881011421,0.02673277144273678,0.03990084283589518,0.047570649479424784,0.07305404065443741,0.055577590480912334,0.08698066435299956,0.11928606841844329,0.14534952900347062,0.17929102627664836,0.3983986117997025,0.22524045612295474,0.1128606841844319,0.20445215666831942,0.15587010411502242
n720,0.0005404065443728414,0.0005503222607833695,0.000500743678730752,0.09650470996529523,0.03444719881011414,0.03951908775409042,0.0798562221120477,0.07822012890431353,0.0,0.11599405057015369,0.18744670302429353,0.19631135349528994,0.04825483391175027,0.1003569657907784,0.09747149231531975,0.07662369856222133,0.09822508676251857,0.08584531482399597,0.03429846306395656,0.02655924640555284,0.03961328705999037,0.04721368368864639,0.07252850768468037,0.055126425384234096,0.0865741199801686,0.11854734754586023,0.14465542885473487,0.17771442736737716,0.45125929598413456,0.22393158155676737,0.11454635597421875,0.20483886960832934,0.15646504709965306
