,n1,n4,n31,n54,n105,n114,n163,n188,n215,n229,n288,n296,n332,n342,n410,n415,n429,n458,n469,n495,n506,n516,n519,n549,n613,n636,n644,n679,n722,n726,n740,n752,n769
n14,0.5240604858701042,0.5699405057015368,0.5075607337630144,0.4171244422409518,0.11077838373822504,0.12630143777887956,0.25189390183440763,0.23953396132870597,0.0,0.2512543381259297,0.14675260287555772,0.09466038671294016,0.15468517600396628,0.277709469509172,0.37095686663361427,0.2777441745166088,0.36405552801189894,0.2800446207238474,0.1102776400594943,0.08590976698066434,0.12685176003966303,0.15058998512642532,0.2448041646008922,0.1745860188398614,0.2561725334655429,0.20446703024293506,0.20154685176003964,0.15246901338621718,0.10612295488349013,0.12991075855230555,0.05559742191373302,0.13212692117005465,0.09847793753098656
n15,0.5548983639067923,0.5375061973227566,0.5181655924640555,0.44575111551809604,0.11813088745661873,0.13473475458601886,0.2686762518591969,0.25542885473475463,0.0,0.26806643529995056,0.15630639563708476,0.10085275161130405,0.16495785820525535,0.2964005949429846,0.39618244918195344,0.2963609320773426,0.38870599900842845,0.2987704511650969,0.11761031234506691,0.09162617749132376,0.13529499256321287,0.16062469013386213,0.26117005453644004,0.18623698562221144,0.27325731284085275,0.21807139315815563,0.21484382746653446,0.16247397124442245,0.11310857709469493,0.13843331680713947,0.059201784828953656,0.14081308874566198,0.10491323748140796
n16,0.528874566187407,0.5428408527516113,0.5074863658899355,0.41867129400099146,0.11117997025285073,0.1267625185919683,0.2528111056023798,0.2404065443728309,0.0,0.2521665840356967,0.1472781358453148,0.09499752107089754,0.15525037183936538,0.2787357461576599,0.37233019335647,0.27876549330689143,0.36538423401090736,0.28106098165592475,0.11067426871591471,0.08622211204759542,0.1273078829945465,0.1511452652454139,0.24567178978681187,0.17521070897372357,0.25710956866633616,0.20520079325731283,0.20228061477441744,0.15301933564700054,0.10650966782350006,0.13037183936539432,0.05580565195835375,0.13260287555775918,0.09883986117997019
n17,0.45003966286564207,0.4594595934556271,0.4575061973227566,0.3639712444224096,0.0973624194348041,0.11088745661874072,0.22119484382746657,0.21042141794744673,0.0,0.22036192364898366,0.12935547843331685,0.0833614278631632,0.13586018839861178,0.24354982647496282,0.3244025780862667,0.24367377293009426,0.3185820525532971,0.24583539910758562,0.09691621219633115,0.07541398116013885,0.11134853743182958,0.13225086762518587,0.21504709965294974,0.15325235498264766,0.2249776896380764,0.17958353991075857,0.1773921665840357,0.13428854734754583,0.09354982647496268,0.11459097669806655,0.0489191869112541,0.11650470996529505,0.08680713931581552
n18,0.5107288051561725,0.5163906792265741,0.49812097174020825,0.4020228061477441,0.10698562221120471,0.12199305899851268,0.2432275656916213,0.2313634110064452,0.0,0.24253842340109083,0.14185423896876548,0.091492315319782,0.14939514129895884,0.2680912245909767,0.35782350024789294,0.2681308874566188,0.3511898859692614,0.2703767972235996,0.10653445711452653,0.08296479920674267,0.12248388696083308,0.14543381259295976,0.2364055528011897,0.16859692612791294,0.24736737729300942,0.19745166088249877,0.1947248388696083,0.14732771442736742,0.1025681705503221,0.12557759048091238,0.05373326722855703,0.12773921665840368,0.09520079325731277
n19,0.5841001487357461,0.5533217649975212,0.5378582052553297,0.4604164600892413,0.12135349529003465,0.13848289538919184,0.27616757560733773,0.26253842340109085,0.0,0.2757610312345068,0.16033217649975204,0.1035250371839367,0.16955379276152702,0.30501239464551316,0.40851264253842345,0.3048884481903818,0.40072880515617254,0.3071988101140309,0.12082796232027758,0.09415964303420918,0.13905304908279636,0.16515617253346554,0.26855726326227064,0.1913683688646507,0.28092216162617745,0.22421913733267215,0.22072384729796732,0.1668765493306892,0.11603371343579558,0.14198314328210226,0.06071393158155666,0.14445711452652463,0.10758056519583539
n20,0.4944620723847298,0.5001636093207735,0.4968616757560733,0.39266236985622205,0.10469509172037675,0.1193257312840853,0.23792265741199806,0.2263262270699058,0.0,0.23723847297967288,0.1388795240456123,0.08955875061973241,0.14614278631631133,0.26216162617749134,0.34967278135845314,0.2622657411998017,0.34324243926623704,0.2644868616757562,0.1042290530490828,0.08115022310361925,0.11982647496281623,0.14229548834903316,0.23126921170054512,0.1648934060485872,0.2420228061477442,0.1931631135349529,0.19059494298463064,0.1442191373326723,0.10044620723847282,0.12296479920674282,0.05258304412493782,0.12505701536936054,0.09318790282597911
n21,0.5447496281606348,0.5486167575607337,0.5485374318294497,0.49009419930589987,0.13023797719385224,0.14848289538919182,0.2961427863163114,0.2816608824987607,0.0,0.29538423401090724,0.17291026276648488,0.11142290530490834,0.18170054536440264,0.32655924640555284,0.4360485870104116,0.3266286564204265,0.4280019831432821,0.3295389191869114,0.12946950917203753,0.1009816559246405,0.1491026276648489,0.17708973723351504,0.2879970252850767,0.20520079325731294,0.3014377788795241,0.24059494298463063,0.2372682201289043,0.17955379276152697,0.12509667823500237,0.15298463063956386,0.06536936043629142,0.15570649479424895,0.11596926127912742
n22,0.5713088745661874,0.5215468517600397,0.506484878532474,0.47796232027763996,0.12574615765989108,0.14348041646008924,0.28647496281606355,0.2724789291026276,0.0,0.285939514129896,0.16667823500247897,0.10753594447198818,0.17568666336142796,0.3162964799206743,0.42407535944471997,0.3165542885473475,0.4160138820029748,0.318988596926128,0.12520575111551785,0.09766980664353002,0.14407535944471994,0.17102627664848782,0.2786960832920176,0.19822508676251874,0.29151710461080804,0.23264749628160636,0.22915220624690136,0.17321269211700557,0.1206048587010411,0.14751115518096197,0.06304908279623186,0.14999008428358962,0.11172533465542886
n23,0.4798314328210213,0.4864848785324741,0.4925185919682698,0.37962320277640055,0.10152702032721857,0.11567674764501741,0.23062469013386228,0.21940009915716413,0.0,0.22987109568666345,0.13477937530986617,0.08688646504709976,0.1416856717897868,0.25401090728805154,0.33835894893406043,0.2540902330193357,0.3321566683192861,0.2563361427863164,0.10110064452156667,0.07867129400099158,0.11617253346554308,0.13795240456122948,0.22416955875061953,0.15982151710461098,0.234620723847298,0.1872632622706991,0.18487357461576598,0.13991075855230536,0.09748636588993541,0.11936043629152221,0.05101636093207711,0.12139811601388209,0.09046603867129395
n24,0.5144174516608825,0.5126028755577591,0.49823996033713436,0.4082449181953395,0.10852255825483387,0.12376797223599409,0.2467873078829946,0.2346950917203768,0.0,0.24608824987605368,0.14384234010907282,0.09278631631135366,0.1515220624690134,0.27202280614774416,0.36321269211700546,0.27203767972236,0.35646008924144784,0.27430837878036696,0.1080565195835399,0.08417451660882498,0.12426375805651972,0.14755577590480906,0.23982151710461064,0.1710262766484881,0.25094695091720376,0.20032226078334162,0.19751611303916708,0.1494100148735747,0.10401090728805137,0.12734754586018854,0.0545017352503716,0.12952404561229558,0.09652949925632118
n25,0.5388844819038174,0.5429995042141798,0.5429449677739218,0.48027268220128894,0.1276945959345563,0.14555775904809118,0.290347050074368,0.2760981655924642,0.0,0.28952900347050076,0.16951908775409028,0.10925632126921173,0.17808130887456625,0.32013386217154194,0.4272483886960834,0.3201388200297472,0.41942488844819037,0.3230589985126427,0.12692117005453626,0.09896380763510158,0.14618740704015876,0.17360932077342586,0.2823054040654436,0.2011452652454141,0.2954387704511652,0.23588497768963806,0.23260287555775908,0.17603867129400097,0.12266732771442726,0.1499702528507686,0.0640753594447198,0.15267724343083797,0.11368864650470996
n26,0.4600694100148736,0.46838869608329214,0.46934060485870094,0.366504709965295,0.09818542389687648,0.11181953396132872,0.22298463063956378,0.21212196331184932,0.0,0.22216162617749138,0.13042141794744674,0.08403073872087267,0.13701041150223103,0.2455081804660387,0.3267873078829945,0.24557759048091232,0.32094199305899856,0.24780862667327724,0.09773425880019829,0.07605354486861678,0.11228557263262286,0.13337630143777882,0.21677739216658382,0.1545364402578088,0.2268120971740209,0.1810411502231036,0.17882002974714922,0.1353693604362915,0.09434308378780354,0.1155379276152703,0.049305899851264004,0.11748140803173036,0.08754586018839856
n27,0.48809618244918196,0.4919732275656916,0.500267724343084,0.3913882002974714,0.10439266236985617,0.11896876549330691,0.23722359940505708,0.22565691621219633,0.0,0.23652454139811613,0.13848289538919187,0.08931085770946964,0.14571145265245414,0.26137332672285574,0.34858205255329694,0.26147248388696087,0.3421665840356966,0.26370352007932585,0.10392662369856222,0.08090233019335648,0.11948438274665361,0.1418790282597917,0.23058998512642517,0.16441249380267747,0.2413237481408032,0.1926078334159643,0.19004462072384729,0.14380763510163613,0.10016856717897853,0.12261774913237496,0.0524392662369854,0.1247050074367874,0.09292017848289533
n28,0.4553296975706495,0.4636936043629153,0.4634159643034209,0.36623698562221124,0.09808130887456613,0.11169558750619735,0.2227714427367378,0.21192364898363908,0.0,0.22194843827466537,0.13028755577590484,0.08396628656420435,0.13686663361427864,0.24527020327218643,0.3265096678235002,0.24535944471988105,0.32069410014873584,0.24758056519583552,0.09764005949429844,0.07597421913733268,0.112171541893902,0.13324739712444217,0.21656916212196312,0.1543777887952406,0.22657907783837392,0.18088249876053547,0.1786465047099653,0.13523549826474962,0.0942488844819037,0.11541893901834419,0.04926127912741671,0.11736241943480424,0.08744670302429344
n29,0.5570153693604363,0.5338671294000993,0.5205552801189887,0.45571641051065925,0.12069905800694099,0.13763510163609322,0.2745265245413982,0.26097174020823005,0.0,0.27390183440753607,0.15967773921665837,0.10303916707982165,0.16855726326227072,0.30289043133366383,0.4049181953396133,0.30285572632622715,0.3973277144273674,0.3052949925632129,0.12018839861179967,0.09362915220624693,0.1382350024789293,0.16413485374318293,0.2668666336142785,0.19028755577590506,0.27922657411998014,0.22282102131879025,0.21951908775409024,0.16599405057015373,0.11555280118988581,0.14142290530490842,0.060461080813088514,0.14384234010907299,0.10716410510659391
n30,0.603128408527516,0.5684382746653446,0.5569558750619732,0.48786316311353484,0.1283688646504711,0.14644025780862666,0.2923698562221122,0.27798710956866624,0.0,0.29189390183440767,0.1698859692612791,0.109667823500248,0.1793207734258801,0.3228705999008428,0.43294000991571646,0.3229449677739216,0.4247000495785821,0.32545860188398623,0.12776896380763494,0.09965790778383735,0.14703024293505218,0.17461080813088742,0.28435795736241926,0.202404561229549,0.29751611303916703,0.23747645017352503,0.23381259295984133,0.17675260287555786,0.12292017848289534,0.1504263758056521,0.06430837878036673,0.15302429350520588,0.11392166584035698
n31,0.48405057015369357,0.4891968269707486,0.51844323252355,0.38542389687654927,0.10291522062469007,0.11728309370352011,0.23385225582548347,0.22244422409519085,0.0,0.23314328210213198,0.13660386712940012,0.08806643529995055,0.14365394149727317,0.2576202280614775,0.3433812592959841,0.2577293009419931,0.33707982151710464,0.25995042141794755,0.10247397124442241,0.07975210708973723,0.11778383738225104,0.1398810114030738,0.22731779871095664,0.1620575111551812,0.237882994546356,0.18988101140307387,0.18740704015865145,0.1418096182449182,0.09878036688150704,0.12095190877540915,0.05172533465542863,0.12299950421417957,0.09167079821517099
n32,0.5544521566683193,0.5310014873574617,0.517749132374814,0.44922657411998,0.11902330193356468,0.13574119980168567,0.2707238472979674,0.25734754586018843,0.0,0.2700892414476947,0.1574913237481408,0.10162121963311864,0.16622211204759543,0.2986762518591968,0.3992265741199802,0.29860684184432323,0.39171046108081314,0.3010312345066933,0.11850768468021812,0.09233515121467528,0.13632126921170074,0.1618393653941497,0.2631482399603369,0.18764005949429868,0.2753296975706495,0.2197273177987109,0.21647496281606346,0.1637134357957363,0.1139662865642041,0.13946950917203785,0.05964303420922138,0.14185919682697085,0.10570649479424885
n33,0.44701536936043623,0.4557263262270698,0.45499752107089736,0.3639167079821517,0.09733763014377783,0.11085770946950918,0.22115022310361931,0.21038175508180468,0.0,0.2203222607833416,0.12933068914229054,0.08334159643034217,0.13583044124938023,0.2435052057511155,0.3243529995042142,0.24363411006445224,0.31852751611303926,0.24579077838373833,0.09689638076351013,0.07539910758552307,0.11132870599900856,0.13222607833415959,0.2150074367873077,0.15322260783341615,0.22493306891422912,0.17955379276152703,0.17735250371839367,0.13426375805651955,0.09353495290034693,0.11457610312345076,0.04890927119484359,0.11648983639067931,0.08678730788299449
n34,0.47949925632126916,0.4795339613287059,0.4814823996033714,0.39138324243926614,0.10439266236985617,0.11896876549330691,0.23722359940505708,0.22565691621219633,0.0,0.23652454139811613,0.13848289538919187,0.08930589985126439,0.14571145265245414,0.26137332672285574,0.34858205255329694,0.26147248388696087,0.3421665840356966,0.26370352007932585,0.10392662369856222,0.08090233019335648,0.11948438274665361,0.1418790282597917,0.23058502726821992,0.16441249380267747,0.2413237481408032,0.1926078334159643,0.19004462072384729,0.14380763510163613,0.10016856717897853,0.12261774913237496,0.0524392662369854,0.1247050074367874,0.09292017848289533
n35,0.5417997025285076,0.5453991075855231,0.5454090233019336,0.48505205751115515,0.12892910262766488,0.14698562221120468,0.29316807139315826,0.27883490332176514,0.0,0.2923648983639068,0.17121467526028758,0.11032226078334165,0.17986117997025292,0.32327218641546857,0.43153693604362925,0.32331680713931593,0.4236192364898364,0.32620723847297983,0.1281507188894396,0.09995537927615265,0.14759048091224602,0.17530986613782842,0.28508676251859183,0.20312345066931095,0.29838373822508685,0.2382002974714923,0.23488844819038174,0.17774913237481402,0.12384234010907277,0.15144769459593468,0.06471988101140297,0.15415964303420931,0.11479920674268713
n36,0.5586960832920178,0.5275210708973724,0.5124938026772434,0.43712444224095176,0.11590480912245908,0.13219633118492813,0.26362915220624694,0.25064452156668315,0.0,0.262969757064948,0.15338621715418935,0.09895884977689652,0.16185919682697075,0.2907535944471988,0.388601883986118,0.2907436787307883,0.38127912741695597,0.29312345066931106,0.11539414972731778,0.0898909271194844,0.13272186415468537,0.15759048091224587,0.25621715418938995,0.18274169558750644,0.26809618244918193,0.21396628656420424,0.21082796232027765,0.15945463559742196,0.1109915716410509,0.1358353991075857,0.058106098165592236,0.1381903817550819,0.10297471492315313
n37,0.44875557759048085,0.4485969261279128,0.449766980664353,0.37714427367377296,0.10093703520079318,0.11499256321269216,0.22927119484382755,0.21809618244918194,0.0,0.2285126425384235,0.1340208230044621,0.08639067922657422,0.1408626673277144,0.2524739712444224,0.3362022806147744,0.25257808626673284,0.3301041150223104,0.254794248884482,0.10050074367873078,0.07820029747149233,0.11549330689142308,0.13714427367377288,0.22286068418443208,0.15889439762022822,0.23325235498264757,0.1861725334655429,0.18382746653445714,0.13912245909766982,0.09695587506197309,0.11870599900842847,0.05071888943976177,0.12072384729796738,0.0899603371343579
n38,0.5247645017352502,0.5298611799702528,0.5295339613287059,0.45729796727813593,0.12145265245413983,0.1383440753594447,0.2761824491819535,0.2626127912741697,0.0,0.27540902330193345,0.1612493802677243,0.10393158155676761,0.16939018344075354,0.3045314823996034,0.40667327714427376,0.3047099652949926,0.39914229053049083,0.3072285572632624,0.12070897372335139,0.09412989588497768,0.13900842835894903,0.16503718393653935,0.2685870104115021,0.19116509667823514,0.28104115022310366,0.22437778879524037,0.22134853743182947,0.1674714923153198,0.11671789786812084,0.14266732771442753,0.060956866633614215,0.1452751611303917,0.10813584531482401
n39,0.44311353495290023,0.44301437778879527,0.44427367377293003,0.3728606841844323,0.09984630639563702,0.11374318294496781,0.22680218145761039,0.2157362419434804,0.0,0.2260138820029748,0.13261279127416958,0.08546851760039673,0.139340604858701,0.24975210708973725,0.3324194348041646,0.24983143282102138,0.3264551313832425,0.2520228061477443,0.09941001487357458,0.07735746157659892,0.11423896876549348,0.13566683192860682,0.2204660386712938,0.15715914724838886,0.23070401586514633,0.18416955875061974,0.18185423896876546,0.13766980664352996,0.09593951412989576,0.11746653445711465,0.05016856717897843,0.11944967773921675,0.08899851264253836
n40,0.48359444719881006,0.4853693604362914,0.4862518591968269,0.5107238472979672,0.13650966782350032,0.15558750619732273,0.3102330193356471,0.29507188894397623,0.0,0.30905800694100155,0.18154685176003976,0.11688646504709964,0.19047595438770465,0.3417402082300447,0.4550818046603868,0.3418443232523551,0.4470500743678732,0.3450272682201291,0.13572632622706968,0.10588993554784325,0.15618244918195356,0.18539414972731771,0.3016509667823498,0.21501239464551317,0.3157362419434805,0.25190877540902334,0.24875061973227564,0.1882944967773921,0.13134853743182934,0.16068914229053058,0.06855726326227057,0.16351016360932089,0.12177987109568666
n41,0.556836886465047,0.5238125929598413,0.507922657411998,0.42743678730788287,0.11342092216162614,0.12933068914229057,0.25791769955379285,0.24526524541398115,0.0,0.2572781358453149,0.1501487357461576,0.09685671789786827,0.15838373822508675,0.28441745166088245,0.3800297471492316,0.28443728309370353,0.37289538919186915,0.28675756073376313,0.11291026276648486,0.0879573624194348,0.12986613782845827,0.15419434804164595,0.25066435299950396,0.17876053544868636,0.2622954883490332,0.2093455627169063,0.20630143777887952,0.1560783341596431,0.10861179970252834,0.13294000991571658,0.05690133862171518,0.13523054040654447,0.10079325731284079
n42,0.4384779375309865,0.44491819533961335,0.44432821021318786,0.36572632622706996,0.09787803668815068,0.11148239960337136,0.2223599405057016,0.21152702032721868,0.0,0.2215270203272187,0.13003470500743683,0.0837927615270204,0.13659395141298958,0.24481903817550815,0.3259841348537431,0.24491323748140809,0.3201636093207735,0.24710461080813098,0.09744174516608824,0.07583044124938029,0.11193852255825495,0.13296479920674262,0.21616261774913217,0.15407040158651478,0.2261427863163114,0.1805205751115518,0.17828953891918692,0.13497768963807633,0.09405057015369349,0.11518096182449193,0.04916707982151686,0.11711948438274672,0.087263262270699
n43,0.4253743182944968,0.42870599900842843,0.4284432325235499,0.3676995537927616,0.09849776896380759,0.11217649975210713,0.22370847793753107,0.21280614774417453,0.0,0.2228805156172534,0.13083292017848294,0.08430837878036697,0.13744670302429352,0.24629647992067424,0.3278482895389192,0.24637084779375318,0.3219881011403074,0.2485969261279129,0.09805651958353989,0.07629647992067429,0.1126474962816065,0.13380267724343078,0.2174764501735248,0.15503222607833436,0.22754090233019345,0.1816212196331185,0.1793901834407536,0.13580069410014872,0.09464551313832412,0.11590976698066446,0.04946455131383217,0.11784828953891927,0.08782350024789286
n44,0.43636588993554776,0.43627664848785336,0.4363708477937531,0.39138324243926614,0.10439266236985617,0.11896876549330691,0.23722359940505708,0.22565691621219633,0.0,0.23651958353991087,0.13848289538919187,0.08930589985126439,0.14571145265245414,0.26137332672285574,0.34858205255329694,0.26147248388696087,0.34216162617749135,0.26370352007932585,0.10392662369856222,0.08090233019335648,0.11948438274665361,0.1418790282597917,0.23058502726821992,0.16441249380267747,0.2413237481408032,0.19261279127416955,0.19004462072384729,0.14380763510163613,0.10016856717897853,0.12261774913237496,0.0524392662369854,0.1247050074367874,0.0929251363411006
n45,0.40699058006941,0.40718393653941504,0.40728805156172543,0.3688844819038175,0.09883986117997019,0.11256321269211704,0.2245116509667824,0.21356965790778384,0.0,0.22368864650471001,0.13128904313336642,0.08462072384729806,0.13791769955379274,0.24716410510659395,0.3289191869112543,0.24724343083787811,0.3230689142290531,0.24946455131383258,0.09841844323252354,0.0765741199801686,0.1130589985126427,0.13427863163113532,0.21821517104610788,0.15557759048091244,0.2283539910758553,0.1822855726326227,0.1800099157164105,0.136291522062469,0.09498264749628149,0.1163163113534954,0.04966286564204238,0.11826970748636596,0.08813584531482395
n343,0.4348239960337134,0.4346405552801191,0.43479424888448187,0.39138324243926614,0.10439266236985617,0.11896876549330691,0.23722359940505708,0.22565691621219633,0.0,0.23652454139811613,0.13848289538919187,0.08930589985126439,0.14571145265245414,0.26137332672285574,0.34858205255329694,0.26147248388696087,0.34216162617749135,0.26370352007932585,0.10392662369856222,0.08090233019335648,0.11948438274665361,0.1418790282597917,0.23058502726821992,0.16441249380267747,0.2413237481408032,0.19261279127416955,0.19004462072384729,0.14380763510163613,0.10016856717897853,0.12261774913237496,0.0524392662369854,0.1247050074367874,0.0929251363411006
