,n1,n4,n31,n54,n105,n114,n163,n188,n215,n229,n288,n296,n332,n342,n410,n415,n429,n458,n469,n495,n506,n516,n519,n549,n613,n636,n644,n679,n722,n726,n740,n752,n769
n66,0.0019484382746653443,0.0019087754090232533,0.001988101140307358,0.29582052553296984,0.08336638572136833,0.09527020327218666,0.19151710461080831,0.18165096678235018,0.0,0.18988596926127913,0.1081903817550819,0.06993554784333177,0.11709965294992569,0.2114427367377294,0.28683688646504707,0.2191621219633121,0.2810262766484877,0.21389191869112537,0.08294496777392167,0.0652702032721861,0.09571145265245429,0.11342092216162597,0.18938026772434308,0.13188894397620246,0.19415468517600398,0.15371839365394158,0.15069905800694114,0.11349529003470514,0.07804164600892391,0.09539414972731769,0.040932077342587594,0.09704015865146291,0.07234010907288053
n67,0.0019583539910758567,0.0019186911254337655,0.0020128904313336297,0.29713931581556774,0.08630143777887948,0.09832920178482922,0.1960089241447697,0.1856122954883493,0.0,0.19170054536440265,0.10930589985126435,0.07054040654437295,0.12096678235002478,0.21388696083292028,0.2882697074863659,0.2343430837878039,0.28243926623698545,0.21775409023301934,0.08566683192860684,0.06740704015865111,0.09875061973227578,0.11688646504709949,0.19802181457610316,0.1358155676747646,0.1976202280614774,0.15530490827962323,0.15219137332672297,0.11458601883986134,0.07887456618740678,0.09637084779375302,0.041303916707981746,0.0980019831432824,0.07304908279623204
n69,0.0016906296479920692,0.0016757560733762745,0.0016063460585027066,0.2578383738225087,0.0992364898363907,0.11242935052057527,0.2121417947446704,0.19676251859196844,0.0,0.17924640555280127,0.10228557263262279,0.06609816559246413,0.13934556271690632,0.20587506197322764,0.25156172533465543,0.2564700049578585,0.24737233515121462,0.22251363411006445,0.0986068418443234,0.07841348537431819,0.11333663857213697,0.13271690629648,0.2584234010907288,0.15226078334159648,0.2029647992067426,0.14517104610808135,0.14254338125929608,0.10728805156172538,0.07378780366881492,0.09021814576103111,0.03884481903817512,0.09172533465542916,0.06850768468021803
n70,0.0019087754090233008,0.0018641546851759607,0.0018988596926127587,0.28499752107089743,0.09218145761031235,0.10492315319781874,0.20378284581061004,0.19146256817055055,0.0,0.18858205255329705,0.10727813584531494,0.06947446703024301,0.12940505701536933,0.21241447694595947,0.27704511650966784,0.24632126921170075,0.2717451660882498,0.22130391670798213,0.09170550322260788,0.07262766484878505,0.1055775904809123,0.12420922161626166,0.2233217649975212,0.1434457114526525,0.20132870599900834,0.15248388696083295,0.14972235994050587,0.11268715914724851,0.07745166088249851,0.09477441745166078,0.04071393158155637,0.09630639563708517,0.07185919682697077
n71,0.0018939018344075378,0.001854238968765452,0.0018790282597917413,0.2835994050570155,0.0917501239464551,0.10435299950421435,0.20281606346058523,0.19049082796232053,0.0,0.18770451165096683,0.10682201289043146,0.06920178482895396,0.12869112543381253,0.21137828458106106,0.27566187407040166,0.24509667823500272,0.270466038671294,0.22013882002974708,0.09122954883490336,0.07222112047595408,0.10503222607833416,0.12366385721368357,0.22223599405057026,0.1427664848785325,0.20025780862667317,0.15174020823004464,0.14902330193356483,0.11217154189390192,0.07713931581556743,0.0942588001983142,0.04056519583539871,0.09584035696579114,0.07151214675260288
n72,0.00184928111056024,0.0017997025285076506,0.0017649975210708739,0.2790629647992069,0.08334655428854731,0.09536936043629175,0.19496777392166606,0.1847297967278138,0.0,0.18893406048587014,0.10765493306891433,0.06955379276152708,0.11709469509172044,0.2155875061973229,0.27263262270699057,0.20673772930094214,0.2678383738225086,0.22231036192364897,0.08294992563212694,0.06506197322756539,0.09576598909271207,0.1138175508180464,0.1860733763014378,0.1326921170054538,0.1976202280614774,0.1528705999008429,0.15004462072384744,0.11288051561725346,0.07762518591968247,0.09494298463063945,0.040748636588993144,0.09660386712940044,0.07201784828953892
n73,0.001893901834407536,0.0018344075359444311,0.0018492811105602117,0.28301437778879535,0.0853495290034705,0.09754090233019362,0.19986117997025307,0.18866137828458132,0.0,0.19150223103619243,0.10925136341100654,0.07046603867129411,0.11984134853743184,0.21893406048587022,0.2760634605850273,0.2114774417451664,0.27118492811105593,0.2288596926127914,0.084873574615766,0.06643034209221585,0.09796727813584544,0.1163857213683687,0.19064452156668318,0.13574119980168584,0.20166088249876044,0.1551214675260288,0.15206246901338635,0.11448686167575625,0.07879524045612271,0.0963063956370847,0.04127416955875021,0.0979474467030246,0.07298463063956374
n74,0.0018145761031234543,0.001804660386712905,0.0017451660882498565,0.27784333168071407,0.08671789786812091,0.09896380763510187,0.20465047099652967,0.19252354982647518,0.0,0.19158155676747654,0.10934556271690639,0.0705106593951414,0.12191869112543377,0.2210758552305405,0.27159147248388693,0.21080813088745687,0.2670847793753099,0.2379474467030242,0.0860485870104115,0.06728309370351973,0.09950421417947454,0.11833911750123927,0.19290530490827965,0.13792761527020336,0.20506693108577087,0.15519087754090236,0.15222112047595454,0.11453644025780882,0.07883490332176474,0.09637580565195827,0.041338621715418536,0.09797223599405086,0.07302429350520578
n76,0.0017699553792761581,0.0017352503718393302,0.0016757560733762816,0.26933068914229064,0.0903569657907783,0.10312840852751626,0.217590480912246,0.20195339613287067,0.0,0.19170550322260796,0.10937035200793267,0.07056519583539922,0.12706494794248877,0.22384234010907295,0.2638225086762519,0.21197818542389713,0.26002974714923144,0.26241447694595915,0.08983143282102134,0.06995537927615236,0.10375805651958359,0.12365394149727305,0.20058998512642545,0.1444323252354983,0.21334159643034215,0.15515617253346556,0.15232523549826493,0.11452652454139832,0.07883986117997,0.09639067922657403,0.04133862171541853,0.0980366881507192,0.07303420922161633
n77,0.001774913237481409,0.0017154189390183093,0.001665840356965773,0.2694595934556274,0.08437283093703518,0.09654933068914252,0.19859196826970774,0.1879871095686666,0.0,0.18951412989588498,0.10794248884481912,0.0697768963807636,0.11843331680713932,0.22110064452156675,0.26374318294496785,0.20415468517600416,0.25977193852255814,0.2274219137332673,0.08391175012394649,0.0655924640555277,0.09678730788299467,0.11523549826474944,0.18678730788299455,0.13458106098165604,0.2017402082300445,0.1533019335647001,0.15047595438770467,0.11331184928111068,0.07789291026276625,0.09519087754090222,0.04087258304412453,0.0968765493306895,0.07220624690133864
n78,0.0016113039167079874,0.0015914724838869332,0.001531978185423874,0.25269211700545374,0.09454635597421913,0.10827962320277656,0.23397620228061497,0.2122855726326228,0.0,0.18775409023301942,0.10702032721864166,0.06925632126921183,0.13318294496777394,0.22252850768468027,0.24837878036688155,0.210946950917204,0.24524541398116012,0.28764997521070884,0.0939811601388201,0.07335151214675237,0.10881011403073876,0.12955379276152698,0.2101239464551315,0.1515270203272187,0.2211849281110562,0.15188398611799703,0.14912245909766997,0.11229053049082807,0.07723847297967255,0.09444719881011392,0.040594942984630226,0.09611799702528542,0.07160138820029749
n79,0.0017749132374814108,0.0017402082300445845,0.0016707982151710308,0.27113039167079844,0.08649479424888443,0.09871095686663386,0.20479920674268728,0.19269707486365914,0.0,0.19060981655924647,0.10864650470996537,0.07014873574615778,0.12156172533465541,0.22184432325235506,0.26530986613782853,0.20756073376301454,0.26136836886465037,0.23966286564204256,0.0858502726822013,0.06707982151710427,0.09920178482895396,0.118081308874566,0.19160634605850274,0.13773921665840366,0.20542885473475447,0.15428854734754588,0.15129400099157178,0.11390679226574135,0.07834407535944446,0.0958254833911749,0.04109568666336101,0.09748140803173064,0.07262270699058011
n80,0.0015270203272186478,0.001527020327218623,0.0014873574615765813,0.24608329201784823,0.0979375309866138,0.11187902825979192,0.24589489340604873,0.21992067426871606,0.0,0.18693108577094703,0.1068021814576104,0.06902330193356486,0.13797719385225585,0.22363411006445214,0.2420426375805652,0.21295984134853768,0.23952404561229554,0.29558750619732266,0.09728309370352023,0.07588993554784325,0.11232027764005957,0.13428358948934066,0.21880019831432823,0.1571888943976203,0.2274070401586516,0.1513336638572137,0.14866137828458117,0.11181457610312362,0.076975706494794,0.09417451660882488,0.040426375805651546,0.09579573624194378,0.07132374814080318
n81,0.0017451660882498777,0.001710461080813055,0.0016559246405552608,0.26803668815071907,0.08961824491819528,0.10236489836390698,0.2150619732275658,0.2003966286564205,0.0,0.1913435795736243,0.10900842835894904,0.07037679722359952,0.12596430342092207,0.2235994050570154,0.26259295984134856,0.21026772434308405,0.25883490332176495,0.26405057015369343,0.08906792265741204,0.06929102627664813,0.10282102131879033,0.12255329697570638,0.19832424392662373,0.14313832424392664,0.21219633118492817,0.1548190381755082,0.15200297471492327,0.11435795736241962,0.07866633614278605,0.09620228061477433,0.0412642538423397,0.09783341596430377,0.0728805156172534
n84,0.0015121467526028813,0.0015220624690133616,0.0014774417451660726,0.24623202776400588,0.09592959841348535,0.10972731779871109,0.23972731779871118,0.21636588993554795,0.0,0.18627169062964807,0.1063163113534954,0.06877045116509684,0.13517104610808137,0.2223748140803173,0.24217649975210712,0.20995537927615293,0.23952404561229554,0.3142935052057511,0.09546851760039679,0.07442240951908756,0.11034705007436793,0.13170550322260788,0.2126623698562222,0.15411006445215675,0.2246355974219139,0.15072880515617254,0.14803668815071902,0.1114030738720874,0.07665344571145241,0.09376797223599394,0.04032226078334119,0.09545364402578119,0.07109568666336143
n87,0.0016360932077342575,0.0016162617749132084,0.0015369360436291318,0.250912245909767,0.08249380267724342,0.09444719881011429,0.1947397124442243,0.1862964799206745,0.0,0.18759048091224598,0.10682201289043143,0.06910758552305409,0.11603371343579577,0.22759543877045105,0.24683192860684186,0.19405057015369376,0.2437084779375309,0.21905800694100144,0.08200297471492317,0.06407535944471958,0.09482895389191882,0.11309370352007912,0.18019335647000498,0.13212196331184944,0.2017749132374813,0.1515171046108082,0.14896380763510178,0.11199801685671797,0.07701536936043608,0.0942141794744669,0.04048091224590938,0.0957759048091228,0.07141794744670303
n88,0.0014278631631135432,0.001412989588497752,0.0014229053049082678,0.23017848289538925,0.08862667327714421,0.10134357957362437,0.21909766980664366,0.20087754090233031,0.0,0.17469509172037698,0.09975210708973728,0.06432325235498271,0.12459097669806637,0.20855726326227075,0.226544372830937,0.19372335151214687,0.22403569657907774,0.35268715914724846,0.08798710956866637,0.06826970748636556,0.10175012394645519,0.12159643034209208,0.19310361923648983,0.14234506693108573,0.20992563212692114,0.14128904313336646,0.13886960832920192,0.10456618740704014,0.07183936539414958,0.08790778383738215,0.037764005949429434,0.08948934060485896,0.06667823500247883
n89,0.0015022310361923709,0.0015121467526028566,0.0014724838869608183,0.23945463559742186,0.09205751115518092,0.105220624690134,0.22782845810609842,0.2089043133366386,0.0,0.18138324243926635,0.1035002478929104,0.066891422905305,0.12959345562716906,0.21680218145761046,0.23551313832424398,0.2012295488349035,0.23302925136341096,0.3691125433812593,0.09141794744670308,0.07098165592464023,0.1057610312345067,0.1263063956370847,0.2008180466038672,0.14810114030738727,0.218249876053545,0.14667823500247895,0.1442835894893407,0.10842340109072887,0.07449181953396114,0.09134357957362405,0.03934060485870065,0.0928011898859696,0.06927119484382738
n91,0.0014774417451660954,0.0014675260287555568,0.0014476945959345465,0.2344819038175508,0.0901636093207734,0.10324243926623713,0.2231879028259793,0.204833911750124,0.0,0.17788299454635612,0.10141298958849787,0.0656023797719386,0.12693108577094686,0.21258800198314337,0.2308329201784829,0.1971789786812099,0.2281457610312345,0.36068914229053045,0.08974219137332681,0.06959345562716873,0.10355974219137337,0.12391175012394638,0.19671789786812108,0.14510659395141298,0.21407040158651472,0.143941497273178,0.1414427367377294,0.10647000495785823,0.07312840852751595,0.08945959345562705,0.03857709469509131,0.09106593951413018,0.06803173029251354
n92,0.0014625681705503289,0.0014526524541397902,0.00143282102131878,0.2339662865642043,0.0899752107089737,0.10300941993059015,0.22269211700545374,0.2043529995042142,0.0,0.1774863658899357,0.10116013882002985,0.06547843331680721,0.12663361427863154,0.21205255329697578,0.23020327218641545,0.19669310857709488,0.227689638076351,0.35951908775409014,0.08953396132870607,0.06939514129895853,0.10329201784828959,0.12365889935547836,0.19620723847297974,0.1447744174516609,0.21352999504214187,0.14357957362419435,0.14117005453644038,0.10626673277144277,0.07295488349033202,0.08928606841844314,0.03846802181457571,0.09089737233515148,0.06788299454635588
n93,0.0014972731779871146,0.0014923153197818357,0.0014526524541398009,0.24424392662369854,0.0880069410014873,0.10077342588002006,0.20909271194843834,0.20386712940009918,0.0,0.20534952900347062,0.11645017352503721,0.075319781854239,0.12395637084779364,0.27070401586514625,0.24210708973723352,0.19604858701041164,0.24093703520079326,0.2270153693604364,0.08755081804660388,0.06787803668815039,0.10131383242439276,0.1210956866633613,0.18746653445711453,0.14209221616261783,0.22510163609320788,0.16566187407040175,0.16262766484878527,0.12226078334159658,0.08389191869112511,0.10274169558750629,0.04396132870599864,0.10443232523549842,0.07777392166584048
n117,0.0013336638572136932,0.0013237481408031632,0.0013287059990084106,0.22059990084283593,0.10592959841348548,0.11918195339613306,0.2053049082796234,0.19089241447694622,0.0,0.16174020823004487,0.0928904313336639,0.05979176995537933,0.14707486365889932,0.1889092711948439,0.2160436291522062,0.34970252850768485,0.21333663857213678,0.20923648983639062,0.10524045612295498,0.08630639563708462,0.12021814576103144,0.1383936539414974,0.26195835399107587,0.15659890927119488,0.19309370352007935,0.13109072880515638,0.12905800694100164,0.09723351512146763,0.06683688646504704,0.08203767972235987,0.03505205751115491,0.08333663857213695,0.06204759543877041
n129,0.0013386217154189475,0.0013287059990084176,0.0013386217154189228,0.22018839861179976,0.10785324739712455,0.12185919682697095,0.2196083292017849,0.201512146752603,0.0,0.16576103123450697,0.09510659395141309,0.061249380267724425,0.15135349529003475,0.1958353991075856,0.21627169062964796,0.26799206742687176,0.21378284581060977,0.22161626177491323,0.10711452652454143,0.08614774417451647,0.12307387208725845,0.14280614774417455,0.30594942984630624,0.16278135845314826,0.20329201784828946,0.1342538423401093,0.13211700545364413,0.09958849776896389,0.06843331680713924,0.08386217154189382,0.03587506197322726,0.08537927615270219,0.06350520575111548
n140,0.0012592959841348586,0.0012741695587506058,0.0012493802677243306,0.21468517600396633,0.105260287555776,0.11973227565691641,0.239102627664849,0.21256817055032232,0.0,0.1681804660386715,0.09643034209221628,0.06218145761031238,0.1485076846802181,0.2027119484382747,0.2116410510659395,0.22737233515121483,0.20981655924640555,0.23912741695587503,0.10459593455627182,0.08252354982647493,0.1206544372830939,0.14186911254338136,0.2966236985622209,0.16360932077342585,0.2144224095190878,0.13617253346554303,0.13409519087754096,0.10096182449181952,0.06939018344075348,0.08500247892910259,0.03635101636093175,0.08651462568170569,0.06436291522062461
n144,0.0013336638572136897,0.0013088745661874004,0.0013039167079821354,0.22594447198810114,0.10262270699058017,0.11732275656916234,0.2637729300941993,0.2277987109568668,0.0,0.17929102627664847,0.10237481408031748,0.06614774417451676,0.14483391175012394,0.2176152702032722,0.2229201784828954,0.21344075359444747,0.22123450669310848,0.2649826474962815,0.10183936539414988,0.07943976202280607,0.11805156172533486,0.14054536440257817,0.23792761527020345,0.16434804164600894,0.23073872087258315,0.14482895389191863,0.14264749628160645,0.10728805156172543,0.07382250867625166,0.09035696579077827,0.03894397620228025,0.09184928111056048,0.06858205255329688
n405,0.0022161626177491373,0.0022112047595438176,0.0022756569162121626,0.3178185423896877,0.08204263758056518,0.09361427863163138,0.18899355478433333,0.17933068914229067,0.0,0.18876549330689144,0.10759048091224602,0.06957362419434812,0.1151561725334656,0.2097174020823005,0.28628160634605854,0.21244918195339646,0.2804214179474465,0.2115815567674764,0.08162121963311854,0.0641150223103616,0.09413981160138832,0.1116906296479919,0.18524045612295487,0.12979672781358467,0.19200793257312845,0.1528557263262271,0.15001487357461593,0.11277640059494307,0.0775557759048089,0.09487357461576587,0.040723847297966874,0.09647992067426907,0.07192860684184435
n406,0.0017897868120971773,0.0017550818046603476,0.0017154189390183269,0.26727317798710976,0.09398611799702528,0.10657907783837403,0.2011898859692615,0.18843827466534482,0.0,0.18009419930589995,0.10275161130391676,0.06649479424888453,0.13144273673772933,0.2042290530490828,0.26019335647000497,0.3866236985622212,0.2556618740704016,0.21545860188398602,0.09337630143777895,0.07469509172037661,0.10728805156172538,0.12555775904809113,0.22763510163609338,0.14415964303420925,0.19647992067426867,0.14584531482399607,0.1431383242439267,0.1078185423896877,0.07402578086266716,0.09061973227565674,0.03906792265741158,0.09215666831928637,0.0687357461576598
n407,0.001864154685176003,0.0018244918195339224,0.0018195339613286787,0.276346058502727,0.09035200793257303,0.1024938026772436,0.19755577590480936,0.1858502726822015,0.0,0.1829053049082797,0.10415964303420931,0.06750619732275662,0.1264402578086266,0.20608824987605356,0.2687307882994547,0.32046108081308894,0.2636638572136837,0.21455627169062955,0.08970748636588995,0.07125433812592928,0.10327218641546856,0.12135845314823983,0.21517104610808133,0.13987605354486865,0.19533465542885473,0.14816559246405558,0.14544372830937052,0.1093257312840853,0.07521566683192843,0.09198810114030724,0.03958353991075816,0.09347545860188432,0.06971244422409512
n408,0.002057511155180963,0.0020773425880019187,0.0021566683192860373,0.30829945463559744,0.0805800694100149,0.09179970252850794,0.18570649479424906,0.17618740704015876,0.0,0.18648983639067926,0.10616757560733774,0.06881011403073879,0.11303916707982159,0.2069013386217155,0.28358453148239954,0.20647000495785833,0.2776450173525036,0.20796232027764,0.08001487357461587,0.06286564204263731,0.09237481408031745,0.10964799206742677,0.18114030738720874,0.12754090233019352,0.18889935547843337,0.15083292017848296,0.14816559246405564,0.11134853743182944,0.07661874070401566,0.09372335151214661,0.04031234506693069,0.09517600396628689,0.07097669806643525
n412,0.0019286068418443234,0.0018790282597917272,0.0019434804164600514,0.29181953396132876,0.0868071393158155,0.0988051561725337,0.19559246405552824,0.18491323748140828,0.0,0.18922657411998017,0.10774913237481418,0.06967278135845323,0.12173525037183935,0.211531978185424,0.283282102131879,0.25011403073872107,0.2774814080317302,0.2162617749132374,0.08608329201784828,0.06793753098661344,0.0993108577094696,0.1174268715914723,0.20073376301437787,0.13614278631631146,0.19636093207734256,0.1531482399603372,0.15026276648487866,0.11304412493802687,0.0777540902330191,0.09507684680218136,0.040818046603866724,0.09671789786812135,0.07215171046108083
n413,0.0019583539910758585,0.0019286068418442742,0.0019980168567178703,0.2942439266236986,0.0865741199801685,0.09860684184432351,0.19582052553297,0.18518591968269732,0.0,0.19040654437283097,0.10848289538919195,0.07011898859692621,0.12135845314823997,0.21269211700545376,0.2856172533465543,0.24237481408031755,0.27995042141794724,0.21693108577094689,0.08585523054040656,0.06762518591968235,0.09904313336638583,0.11717402082300428,0.1994397620228062,0.13599405057015382,0.19697074863658895,0.1541646008924145,0.15113039167079834,0.11383738225086777,0.0782746653445709,0.09564700049578571,0.04107089737233473,0.09734754586018876,0.07253842340109076
n414,0.0021170054536440272,0.0021467526028754935,0.0022112047595438493,0.31286564204263767,0.08273673772930094,0.0945215666831931,0.19059494298463084,0.18087258304412507,0.0,0.18990580069410018,0.10824491819533968,0.06997025285076856,0.11622706990580074,0.21114526524541405,0.28774417451660883,0.21515617253346583,0.2818790282597916,0.213068914229053,0.08228557263262273,0.06472979672781327,0.0949975210708975,0.11266236985622193,0.18727813584531483,0.13095686663361444,0.19357957362419442,0.1537778879524046,0.1507387208725832,0.1135448686167577,0.07807635101636069,0.09539414972731768,0.04096182449181912,0.09708477937531022,0.0723648983639068
n415,0.001680713931581557,0.0016559246405552501,0.0015716410510659192,0.2536489836390679,0.09867625185919683,0.11151710461080827,0.2049578582052555,0.19122954883490356,0.0,0.1755428854734756,0.10017352503718403,0.06472483886960839,0.1377739216658404,0.20071393158155676,0.24731284085275163,0.49485374318294506,0.24339613287059977,0.21564700049578575,0.09794248884481918,0.07874070401586505,0.11233515121467538,0.13095686663361433,0.24266236985622225,0.14961824491819545,0.19727813584531478,0.14213683688646508,0.13957858205255338,0.10512642538423402,0.07218641546851744,0.08839365394149719,0.03799206742687118,0.08988101140307415,0.06711452652454131
n418,0.0019186911254338113,0.0018790282597917272,0.0019186911254337796,0.2892711948438275,0.08171541893901836,0.09331680713931606,0.18962320277640077,0.17984134853743194,0.0,0.18823500247892913,0.10723847297967289,0.06937530986613791,0.11476450173525043,0.21075855230540413,0.2819286068418443,0.2071988101140309,0.2761824491819533,0.21346058502726814,0.08128408527516115,0.06377293009419899,0.09376301437778892,0.11140307387208713,0.18334655428854735,0.12961328705999026,0.19270699058006946,0.15234010907288056,0.14956866633614294,0.11245909766980672,0.07732771442736716,0.09461080813088732,0.040614774417451274,0.09616757560733799,0.07169062964799208
n419,0.00188894397620228,0.0018393653941496855,0.0018542389687654626,0.2846157659890928,0.08248884481903818,0.09429846306395662,0.19220624690133883,0.18216658403569672,0.0,0.18863163113534953,0.10748636588993564,0.06951412989588505,0.11593951412989595,0.21313832424392673,0.27763014377788797,0.2070996529499258,0.2725185919682696,0.21766484878532466,0.08203272186415471,0.06437778879524016,0.09474467030242949,0.11257808626673257,0.18461576598909266,0.1311700545364404,0.19494794248884484,0.1526871591472484,0.14990084283589505,0.11268715914724849,0.07750619732275633,0.09480416460089229,0.04068914229053009,0.09640555280119024,0.07185919682697077
n425,0.0019186911254338113,0.0018839861179969781,0.0019186911254337796,0.2896479920674269,0.08337630143777884,0.09532473971244447,0.19324243926623721,0.18306891422905328,0.0,0.18959841348537432,0.10801685671789796,0.0697768963807636,0.11708973723351519,0.21310857709469522,0.2817253346554288,0.21342588001983176,0.2760882498760534,0.21785820525532967,0.08294000991571641,0.0652057511155178,0.09575111551809633,0.11361923648983618,0.18800694100148738,0.13230540406544392,0.19564204263758056,0.153415964303421,0.15048587010411518,0.1132672285572634,0.07792265741199778,0.09526028755577579,0.040857709469508764,0.09690133862171578,0.0722657411998017
