,n1,n4,n31,n54,n105,n114,n163,n188,n215,n229,n288,n296,n332,n342,n410,n415,n429,n458,n469,n495,n506,n516,n519,n549,n613,n636,n644,n679,n722,n726,n740,n752,n769
n146,0.000917203767972235,0.0008973723351512229,0.0008973723351511876,0.1571294000991571,0.13329201784828967,0.15079821517104636,0.17861179970252866,0.18092711948438284,0.0,0.1272235994050572,0.07315319781854254,0.04717897868120989,0.19353495290034717,0.1544224095190877,0.15540406544372834,0.1758353991075857,0.15432325235498265,0.17064947942488837,0.13220128904313322,0.10386217154189377,0.15351016360932088,0.1749033217649976,0.18741695587506196,0.1939762022806147,0.17069410014873557,0.10311353495290063,0.1018145761031236,0.07662369856222112,0.05284085275161107,0.06465047099652946,0.027714427367377205,0.06587506197322768,0.04915220624690132
n147,0.0007535944471988152,0.0007635101636093274,0.000718889439761989,0.13176003966286576,0.16373326722855755,0.18935052057511184,0.15090233019335655,0.15479424888448204,0.0,0.10721864154685178,0.061948438274665445,0.04006445215666838,0.1914179474467031,0.13028259791769975,0.13021814576103122,0.14570153693604368,0.1292860684184434,0.1437035200793258,0.1625681705503223,0.10447694595934547,0.2020228061477443,0.20047595438770452,0.15276152702032733,0.19001487357461574,0.1447248388696082,0.08685176003966298,0.0860039662865643,0.06493306891422915,0.044734754586018666,0.054779375309866,0.02365394149727319,0.05567674764501757,0.04157659890927115
n148,0.0007882994546356009,0.0007783837382250939,0.0007387208725830099,0.13313832424392677,0.16053049082796253,0.18493306891422934,0.1526375805651959,0.15644521566683212,0.0,0.10843827466534457,0.06265245413981173,0.04048091224590987,0.19467526028755588,0.1317699553792763,0.1316608824987605,0.14734258800198322,0.13086762518591982,0.1453792761527021,0.15946950917203778,0.10445711452652442,0.19727813584531503,0.19654933068914232,0.1545909766980665,0.1892017848289539,0.14641051065939506,0.08787803668815085,0.0869013386217155,0.06567178978681218,0.04519087754090215,0.05537927615270191,0.023882002974714937,0.05636093207734279,0.04208230044620722
n149,0.0009172037679722367,0.0009122459097669859,0.0008973723351511876,0.15900842835894888,0.13541893901834415,0.15388696083292036,0.18134357957362435,0.18482399603371352,0.0,0.12898363906792285,0.07414972731779884,0.047823500247893086,0.19781854238968777,0.15687159147248386,0.1570004957858205,0.17558750619732294,0.15615270203272186,0.17288547347545855,0.13432821021318778,0.1039910758552304,0.1565493306891424,0.1796132870599902,0.1865939514129896,0.19992067426871576,0.1736886465047098,0.1043877045116512,0.10306891422905315,0.07756569162121962,0.0536043629152204,0.06542885473475456,0.02803668815071877,0.066638572136837,0.04975706494794248
n150,0.001184928111056024,0.0011898859692612714,0.0011403073872087034,0.2004709965294992,0.11781854238968771,0.13353495290034714,0.22517600396628676,0.20782350024789292,0.0,0.15866137828458132,0.09095686663361426,0.05873078829945468,0.1679226574119982,0.19181457610312355,0.19761527020327216,0.21628656420426404,0.19612295488349024,0.22107089737233512,0.11684680218145775,0.09221616261774886,0.13508180466038686,0.15683688646504704,0.2642240951908776,0.17798215171046092,0.2055478433316806,0.12846802181457634,0.12647992067426886,0.09516113039167091,0.06558254833911746,0.0803867129400099,0.034323252354982375,0.08161626177491332,0.060941993058998487
n151,0.0008230044620723848,0.0008130887456618849,0.0007684680218145394,0.13736241943480432,0.15690133862171554,0.17952404561229568,0.15705007436787324,0.16119980168567202,0.0,0.11166584035696576,0.06435299950421436,0.041601388200297636,0.2017749132374816,0.1357659890927121,0.13563708477937533,0.1515418939018345,0.13466534457114532,0.1495934556271692,0.15568170550322277,0.10497768963807624,0.19099157164105127,0.19351016360932075,0.1591075855230542,0.19082300446207237,0.15085275161130388,0.09060485870104137,0.08936539414972743,0.0674665344571146,0.0466187407040157,0.05689638076351004,0.024476945959345586,0.05798710956866647,0.043202776400594965
n152,0.0009072880515617227,0.0008775409023302055,0.0008824987605354211,0.1558601883986117,0.15456122954883492,0.1990976698066437,0.1799405057015371,0.1908676251859199,0.0,0.12808626673277163,0.07366385721368382,0.047511155180962,0.18390679226574122,0.15672781358453144,0.15425384234010905,0.16396132870599914,0.15337134357957363,0.17121467526028752,0.15456618740704034,0.1010808130887454,0.1789390183440755,0.3545413981160138,0.17220624690133862,0.31967278135845323,0.17584035696579067,0.10358948934060512,0.10233515121467539,0.07704511650966783,0.05329201784828931,0.06506197322756566,0.02788795240456114,0.0662915220624691,0.049454635597421914
n153,0.0011948438274665364,0.0011799702528507592,0.0011353495290034453,0.1973772930094199,0.11583539910758557,0.13137828458106113,0.22163609320773442,0.20462568170550333,0.0,0.15608329201784849,0.08954387704511652,0.05789291026276652,0.1651561725334657,0.18867625185919693,0.19468517600396626,0.2128458106098168,0.1930738720872582,0.21749628160634596,0.11506693108577111,0.09078334159643009,0.13298958849776907,0.15429846306395628,0.26026276648487856,0.17504709965294973,0.2021616261774912,0.12642042637580583,0.12455131383242452,0.09371343579573638,0.06462072384729795,0.0790580069410015,0.033767972235993766,0.08033713435795743,0.06007436787307879
n154,0.0008626673277144283,0.0008378780366881567,0.0008180466038670935,0.1448487853247398,0.14822508676251855,0.16912245909767,0.16592959841348567,0.1699157164105108,0.0,0.11781854238968763,0.06799206742687182,0.0436737729300944,0.21484382746653458,0.14334159643034228,0.14300446207238482,0.15924640555280128,0.14215666831928603,0.15792265741199812,0.1470699058006942,0.10477937530986603,0.17684184432325245,0.18784333168071377,0.16758056519583542,0.19457114526524533,0.1592216162617749,0.09536936043629186,0.09426375805651971,0.07109568666336136,0.048958849776896164,0.06007932573128404,0.02575607337630142,0.061125433812593055,0.04547347545860187
n156,0.0008924144769459562,0.0008775409023302055,0.0008676251859196545,0.15343083787803666,0.14270699058006947,0.1632226078334161,0.17602875557759062,0.180619732275657,0.0,0.1248041646008926,0.07196331184928133,0.04640059494298482,0.2116807139315817,0.1521665840356965,0.15154685176003965,0.16740704015865163,0.15061973227565684,0.16746653445711449,0.1418096182449183,0.10445215666831917,0.16822508676251857,0.18685176003966278,0.17643034209221617,0.20175012394645495,0.16917699553792745,0.10134853743182978,0.0999702528507686,0.07529003470500745,0.05196331184928086,0.06364402578086266,0.027228557263262218,0.06463063956370863,0.04814576103123447
n157,0.0009667823500247907,0.000956866633614282,0.0009419930589984837,0.162642538423401,0.13716410510659405,0.1573475458601886,0.18712940009915724,0.19258800198314346,0.0,0.13242439266237,0.07624690133862178,0.04919186911254353,0.19963807635101652,0.16187407040158652,0.1605007436787308,0.17467030242935072,0.15957362419434815,0.17788299454635595,0.13631135349529,0.10242935052057492,0.15994546355974223,0.18696083292017837,0.18470500743678733,0.211323748140803,0.1802825979176995,0.10735746157659903,0.10584035696579085,0.07974219137332673,0.0551165096678233,0.0672136836886465,0.0289043133366384,0.06855726326227081,0.05117501239464552
n158,0.0009568666336142803,0.0009419930589985155,0.0009320773425879716,0.16536936043629155,0.14535944471988105,0.18092216162617777,0.19125929598413502,0.20481408031730294,0.0,0.13620228061477438,0.07844323252354984,0.05044620723847307,0.1832573128408528,0.1670352007932574,0.16369856222112045,0.17130887456618757,0.16268715914724843,0.18209717402082307,0.14503222607833427,0.0991224590976695,0.16849776896380764,0.2877540902330192,0.17984630639563715,0.3722409519087754,0.18814576103123454,0.11031234506693113,0.10881011403073873,0.08202280614774424,0.056380763510163495,0.06930094199305899,0.029766980664352762,0.07033217649975215,0.05248388696083289
n160,0.0010857709469509179,0.0010708973723351565,0.0010411502231035847,0.18468021814576108,0.12914724838869612,0.14895389191869132,0.21616261774913254,0.2252107089737235,0.0,0.1518839861179971,0.08722359940505697,0.056316311353495345,0.18489340604858698,0.1869013386217155,0.1826425384234011,0.18703024293505224,0.18159643034209208,0.20436787307882995,0.12835894893406036,0.0966137828458103,0.1500892414476948,0.18080317302925145,0.19721864154685176,0.2135002478929101,0.20960832920178482,0.12293505205751123,0.12127416955875071,0.09129400099157182,0.06297967278135848,0.07683192860684189,0.03292513634110041,0.0782944967773922,0.058438274665344576
n165,0.000996529499256322,0.0010114030738720904,0.0009766980664352711,0.1716113039167081,0.1389538919186912,0.16688150718889452,0.19830937035200816,0.21220624690133869,0.0,0.14103123450669314,0.08102131879028257,0.05225086762518597,0.18607833415964306,0.17336638572136853,0.1697322756569162,0.1770798215171047,0.16877540902330185,0.1889538919186913,0.13844819038175507,0.0989092711948435,0.161398116013882,0.23444224095190871,0.18614278631631137,0.3062369856222112,0.19510163609320774,0.1141447694595935,0.11278135845314828,0.08494794248884495,0.0584184432325235,0.0717600396628657,0.03075359444719856,0.07285572632622705,0.054283589489340624
n172,0.0010758552305404074,0.0010708973723351565,0.0010361923648983268,0.1837927615270204,0.13488844819038184,0.1615617253346556,0.2126326227069907,0.23291522062469017,0.0,0.1520277640059495,0.08729300941993055,0.05643529995042146,0.18095686663361435,0.18739712444224102,0.1819335647000496,0.18424392662369868,0.18094199305899836,0.2029796727813585,0.13432821021318775,0.09655428854734721,0.15618740704015874,0.22497273177987087,0.19345066931085775,0.3221219633118494,0.21260287555775914,0.12299950421417957,0.12135349529003478,0.09138820029747166,0.06311849281110561,0.07685671789786816,0.03295488349033193,0.0783639067922658,0.05856222112047594
n175,0.0011551809618244944,0.0011204759543877035,0.001100644521566658,0.1960733763014378,0.1277689638076351,0.15015369360436312,0.22686167575607363,0.2531234506693109,0.0,0.16290034705007458,0.09342092216162624,0.06003966286564208,0.17596430342092215,0.20166584035696583,0.19402578086266734,0.19172037679722384,0.19315815567674757,0.21716410510659395,0.12706494794248877,0.09378780366881478,0.14802677243430862,0.1965989092711949,0.20096678235002485,0.2596331184928111,0.23014377788795246,0.1317104610808133,0.12986117997025295,0.09771938522558267,0.06719385225582544,0.08241447694595927,0.035290034705007176,0.08380763510163622,0.06231036192364893
n177,0.0011601388200297524,0.0011204759543877035,0.0010956866633613966,0.19894893406048592,0.12619236489836386,0.14776400594943007,0.2303569657907786,0.2581457610312347,0.0,0.1654189390183443,0.09476450173525047,0.061051065939514176,0.17494298463063956,0.20516113039167092,0.19709469509172037,0.1935944471988103,0.19609816559246404,0.22066931085770944,0.12555775904809113,0.09310361923648953,0.1460981655924643,0.1904957858205254,0.20283589489340614,0.24636093207734253,0.2345810609816559,0.13387208725830466,0.13189885969261286,0.09926127912741706,0.06825979176995528,0.08365889935547834,0.03584531482399573,0.08506197322756587,0.06334159643034204
n332,0.0008924144769459579,0.0008626673277144389,0.0008378780366881178,0.1489142290530491,0.14567178978681208,0.16458106098165606,0.16982151710461107,0.17332672285572645,0.0,0.12084283589489347,0.06974714923153218,0.044754586018840074,0.26950421417947473,0.14685176003966297,0.14703520079325733,0.1655528011898861,0.146157659890927,0.16177987109568676,0.14446207238472994,0.10980168567178966,0.17037183936539416,0.18403569657907784,0.17412989588497765,0.19417947446703018,0.16268715914724827,0.09789786812097206,0.0965939514129897,0.07287059990084284,0.050183440753594176,0.061566683192860634,0.026355974219137306,0.06249380267724353,0.046588993554784346
n333,0.0007486365889935609,0.0007486365889935609,0.0006742687159146858,0.12690629647992074,0.16463559742191403,0.1841051065939517,0.14507684680218152,0.14864650470996532,0.0,0.10332672285572643,0.05982647496281611,0.03853247397124447,0.1848785324739713,0.1252850768468023,0.12536936043629146,0.14117501239464558,0.12465047099652954,0.13820525532969757,0.16286068418443236,0.10660882498760525,0.20490827962320288,0.18885969261279115,0.14777392166584044,0.18006445215666816,0.13913733267228545,0.08367873078829959,0.08289538919186919,0.06235498264749643,0.04305404065443719,0.05286564204263748,0.02281606346058501,0.053559742191373584,0.04009419930589978
n334,0.0007337630143777978,0.0007436787307883065,0.0006742687159146822,0.1258205255329698,0.1688646504709969,0.18887456618740736,0.143921665840357,0.14737233515121478,0.0,0.1022905304908281,0.05922161626177495,0.03812097174020827,0.18248884481903815,0.124154685176004,0.12431333663857207,0.13989588497768973,0.12353991075855233,0.13717402082300445,0.16708973723351522,0.10642538423401081,0.21323252354982658,0.19157659890927106,0.14646008924144777,0.18043629152206234,0.13794248884481897,0.08309370352007943,0.08214675260287566,0.061893901834407676,0.0426871591472483,0.052374814080317175,0.02263262270699057,0.05314823996033738,0.03975210708973715
n336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n494,0.0003767972235994111,0.0004412493802677563,0.0003966286564204003,0.06667327714427385,0.10163609320773431,0.0994050570153695,0.07588001983143285,0.07693108577094704,0.0,0.05408031730292526,0.03159643034209233,0.020123946455131266,0.09495290034705015,0.06517600396628649,0.06596926127912742,0.07785820525532991,0.06548834903321767,0.0723797719385223,0.10056023797719396,0.09184928111055998,0.09986117997025286,0.0947446703024292,0.08027764005949434,0.09053544868616764,0.07213187902825988,0.043961328705999184,0.043639067922657364,0.03293009419930589,0.022657411998016488,0.028066435299950246,0.0119831432821021,0.02828458106098176,0.021189885969261253
n495,0.0004610808130887543,0.0005156172533465856,0.0004462072384729508,0.08508676251859211,0.10732771442736747,0.10935052057511167,0.09596430342092215,0.09690629647992069,0.0,0.06867129400099166,0.03991571641051084,0.02570649479424888,0.11778879524045625,0.08270203272186424,0.08401586514625678,0.10048587010411522,0.08334159643034193,0.09173525037183944,0.10633118492811115,0.2516261774913236,0.11034209221616265,0.10995042141794738,0.10308874566187408,0.10946455131383243,0.09116013882002967,0.05584531482399606,0.055280118988597,0.04164105106593956,0.028755577590480825,0.03525532969757049,0.015057015369360273,0.035840356965790875,0.026732771442736634
n496,0.0012345066931085799,0.0012444224095190797,0.0011998016856717695,0.20501239464551316,0.11079821517104614,0.1235746157659893,0.1970897372335154,0.1851660882498763,0.0,0.1528953891918692,0.08775904809122453,0.056762518591968306,0.15216162617749138,0.179395141298959,0.20113039167079821,0.31148239960337154,0.1989241447694596,0.19907783837382265,0.10991571641051079,0.09220128904313311,0.12497273177987121,0.14190381755081813,0.2478482895389193,0.15854238968765502,0.18549826474962827,0.12383242439266248,0.12212692117005462,0.09194348041646022,0.06347050074367871,0.07740208230044623,0.03313832424392637,0.07880515617253354,0.0589439762022806
n497,0.0010857709469509179,0.0010510659395141357,0.0010411502231035847,0.1801735250371841,0.11747149231531982,0.12976698066435316,0.18245413981160155,0.17438770451165103,0.0,0.13774417451660878,0.07920674268715915,0.05104115022310371,0.15897372335151222,0.1629647992067427,0.17703520079325735,0.25465047099652965,0.17554288547347532,0.18116509667823508,0.1164154685176006,0.10101636093207716,0.1314278631631136,0.14614774417451665,0.22278135845314836,0.16006941001487363,0.1717501239464549,0.11161626177491328,0.1100347050074368,0.08305404065443733,0.05707982151710451,0.07008924144769461,0.030044620723847084,0.07100644521566687,0.05309866137828456
n500,0.0006147744174516707,0.000629647992067453,0.00058502726822009,0.10749628160634629,0.1715022310361927,0.1751165096678237,0.12268715914724856,0.1256370847793755,0.0,0.08735250371839373,0.05077838373822514,0.03258304412493798,0.15510163609320782,0.10573128408527527,0.10617253346554288,0.12095190877540915,0.10547347545860178,0.11705007436787318,0.16794744670302442,0.10190381755081783,0.1905156172533467,0.16686167575607336,0.12614278631631132,0.15418443232523557,0.11752107089737233,0.07087754090233041,0.07027268220128911,0.052994546355974406,0.036584035696579156,0.04492811105602373,0.019132374814080224,0.04558254833911768,0.03402578086266716
n501,0.0006643529995042265,0.0006693108577094879,0.0005899851264253444,0.11290530490827977,0.17021318790282633,0.1803024293505208,0.12906792265741224,0.13213187902825993,0.0,0.09184432325235518,0.053257312840852764,0.034214179474467046,0.1632721864154687,0.1113931581556768,0.11161626177491323,0.12653941497273197,0.1108428358948933,0.1228705999008429,0.1674268715914726,0.10256321269211684,0.20061477441745182,0.1752156668319287,0.13207734258800194,0.16253346554288547,0.12355974219137343,0.07452652454139823,0.07382746653445713,0.0557411998016858,0.03845810609816563,0.04711452652454131,0.02011403073872082,0.04798710956866654,0.03580565195835385
n502,0.0006593951412989704,0.00067922657412,0.0006048587010411109,0.11766980664353002,0.16943976202280653,0.18481903817550846,0.13461576598909292,0.13783341596430343,0.0,0.09580069410014895,0.05547843331680716,0.03572632622706992,0.17047595438770458,0.1161874070401586,0.11626177491323741,0.13132374814080336,0.11561229548834895,0.1282449181953396,0.16715418939018356,0.10322260783341586,0.2087307882994547,0.182543381259296,0.1373723351512147,0.16989588497768948,0.12906792265741213,0.07770451165096688,0.07684680218145762,0.058071393158155786,0.03985622211204759,0.04895884977689628,0.021105602379771913,0.049965294992563476,0.03728805156172517
n504,0.0005949429846306481,0.0006197322756569409,0.0005651958353990691,0.1089935547843334,0.16466038671294028,0.17122954883490352,0.12449181953396153,0.12716410510659415,0.0,0.08855230540406554,0.05138324243926627,0.033009419930589964,0.15757064947942498,0.107357461576599,0.10762518591968269,0.12271690629648005,0.10697074863658888,0.11872583044124944,0.16163609320773428,0.10346058502726813,0.18580069410014896,0.16636588993554785,0.1280069410014873,0.15530986613782852,0.11910758552305407,0.07202776400594961,0.07122459097669812,0.053683688646504905,0.03710956866633621,0.045532969757064896,0.01940505701536925,0.046167575607337814,0.03451165096678221
n505,0.0006742687159147369,0.00067922657412,0.0006098165592463653,0.11726822012890435,0.1667823500247896,0.18030738720872602,0.1341497273177989,0.1372087258304413,0.0,0.0955180961824494,0.055260287555775923,0.03559246405552804,0.17007932573128418,0.11568666336142783,0.1158750619732275,0.1312493802677246,0.11523549826474955,0.12792265741199801,0.16449181953396136,0.10495290034704996,0.20023301933564716,0.17921170054536448,0.137164105106594,0.1678829945463558,0.1284680218145762,0.07741695587506207,0.07657907783837387,0.057887952404561335,0.03975706494794249,0.0487902825979176,0.021036192364898336,0.04978185423896902,0.03714923153197802
n506,0.000694100148735756,0.0006891422905305087,0.000619732275656874,0.12044620723847298,0.17751611303916717,0.2013584531482401,0.13776400594943003,0.14133862171541903,0.0,0.09801189885969279,0.056767476450173514,0.036425384234010906,0.17338125929598414,0.11881011403073866,0.11877540902330182,0.13393158155676763,0.11816063460585022,0.13113039167079818,0.17557263262270723,0.10289043133366371,0.3549033217649975,0.1932523549826475,0.13998512642538424,0.1766286564204262,0.1321467526028756,0.07948934060485881,0.07857709469509175,0.05918691125433822,0.04082300446207237,0.050109072880515484,0.021621219633118464,0.051041150223103876,0.038036688150718735
n510,0.0005850272682201376,0.0005899851264254113,0.0005503222607833025,0.10505701536936071,0.14689638076351016,0.1559196826970751,0.11973723351512164,0.12219137332672297,0.0,0.08526028755577596,0.04945463559742208,0.03177987109568662,0.1519682697074864,0.10312345066931092,0.10381259295984134,0.11896876549330698,0.10309866137828455,0.11417451660882504,0.14485374318294508,0.10425880019831424,0.16863658899355474,0.15502231036192354,0.12376301437778885,0.14704015865146255,0.11438770451165095,0.06921170054536466,0.0685523054040655,0.051616261774913394,0.03570153693604371,0.04375805651958347,0.018631631135349387,0.04447198810114053,0.03319286068418427
